Symbol	logFC	logCPM	PValue	FDR
SNX15	-1.47529592	0.217241144	0.000321099	0.002787862
ATG2A	0.500077604	5.981463939	2.93E-05	0.000370749
EHD1	0.398511415	6.45879984	3.38E-05	0.000418294
ST3GAL4	0.682827492	6.405684971	7.88E-07	1.60E-05
PVRL1	-0.369309683	6.41184978	0.00050414	0.00403077
ACCS	-0.981412506	3.722293807	6.63E-08	1.73E-06
MDK	0.482813433	6.295701309	0.000119914	0.001220808
SOX6	-0.95376189	1.556328883	8.93E-05	0.00095379
POU2AF1	-1.486634786	1.352786676	1.43E-07	3.48E-06
ASIC1	-0.778908805	4.002891059	1.31E-08	4.01E-07
MVK	0.531698358	4.762171291	1.28E-05	0.000186745
IL23A	1.839763074	1.964433214	1.52E-13	1.14E-11
TNS2	-0.444451858	6.23677357	0.000330078	0.002849619
ELK3	0.398769073	4.823732972	0.000973779	0.006849343
RAD51AP1	-0.43205831	4.835919463	0.000335201	0.002882978
SCNN1A	0.328736561	8.010809088	0.000600186	0.004623858
LTBR	0.377534309	7.061322402	0.000140622	0.00138744
GTF2H3	-0.45025064	5.630349281	1.89E-05	0.000260328
DDX55	-0.417811047	5.155174609	0.000198282	0.001860196
C12orf49	0.343513953	7.279025775	0.000167263	0.001601998
RAB5B	0.401520541	7.547523503	1.37E-05	0.000198288
MDM1	-0.583517058	3.46615353	0.00047104	0.003813748
NUP107	-0.4552738	6.311405306	1.61E-06	2.98E-05
KRR1	-0.315641044	6.426146017	0.001058904	0.00734658
GAPDH	0.464605999	10.85063753	4.11E-05	0.000499372
CDCA3	-0.447603893	4.723394859	0.000370117	0.003145877
CHPT1	-0.839094734	4.523947153	1.68E-11	8.93E-10
ENO2	0.411500193	5.918401296	0.000148068	0.001447398
C2CD5	-0.456002836	6.24083751	4.93E-06	8.07E-05
RAB35	0.353226431	6.502847081	0.000959648	0.006770737
NA	-0.912273591	1.779590048	0.000373883	0.003172008
NEDD9	0.504945983	5.766230408	8.44E-07	1.70E-05
FAM65B	-0.869231595	1.862884464	0.000113162	0.001165892
UST	-0.544053682	3.642321447	0.000194324	0.001828057
ULBP1	0.810989305	2.959126334	7.27E-06	0.000113154
PPARD	1.301254057	5.862964005	9.67E-32	5.11E-29
SOD2	0.722953558	7.280209159	2.45E-14	2.00E-12
MCM3	-0.352323295	7.405022944	0.000101568	0.001064796
FBXO9	-0.352204685	5.687269555	0.001077493	0.007460485
BACH2	1.911625494	0.698195877	7.91E-09	2.54E-07
TREML2	0.977203726	3.499977502	1.31E-10	5.79E-09
VNN1	0.579603072	4.356382177	3.94E-05	0.000481415
PERP	0.485316842	8.275595608	2.99E-06	5.22E-05
MDFI	0.93362523	1.193089335	0.000839767	0.006061849
GMDS	0.331055026	5.957543435	0.000559279	0.004384904
VEGFA	0.34539734	7.526966576	0.000616358	0.004708854
PRPF4B	-0.302153328	7.411090886	0.00066007	0.004973687
FAM46A	0.551183319	3.933555561	6.65E-05	0.000749857
CLIC5	0.429281292	5.932506838	0.000112275	0.001158549
HMGCS1	0.639034507	8.589439991	3.32E-11	1.67E-09
DAP	0.342661679	8.28428895	0.000453322	0.003704195
HBEGF	1.077335555	3.346575252	7.99E-11	3.79E-09
TMCO6	-0.62136264	3.84095004	5.78E-06	9.26E-05
HMGCR	0.455958051	7.712946552	1.05E-07	2.63E-06
CLK4	-0.687820307	3.414643386	2.06E-05	0.000279947
POLR3G	-0.878153102	3.083113927	1.85E-07	4.38E-06
LMNB1	-0.346731006	7.646123102	4.19E-05	0.000507661
ARRDC3	0.857657108	5.782871526	2.16E-14	1.79E-12
TARS	0.477421463	8.772412173	2.36E-07	5.42E-06
PRLR	-1.092160873	2.431071573	1.06E-07	2.66E-06
SLC12A7	0.723585304	2.3861541	0.000175513	0.001675177
GNPDA1	0.40101011	6.755429044	0.000109243	0.001134019
PPWD1	-0.453884345	5.384514104	7.35E-05	0.000814581
TRAPPC13	-0.451807475	4.880573966	8.21E-05	0.000888237
TCERG1	-0.422459885	6.933440147	0.000937417	0.006654883
HMGXB3	0.389464466	6.603938944	0.000350405	0.002991284
DBN1	0.733713938	5.590185146	5.65E-09	1.87E-07
SMC4	-0.3036202	8.297554403	0.000745964	0.005503237
BCL6	-0.446054508	5.092399881	9.48E-05	0.001004149
HGD	-0.619874704	4.027739006	5.27E-05	0.00061526
AMOTL2	0.397599567	6.309027794	5.39E-05	0.000626405
GNAI2	0.510610203	7.725874998	6.67E-08	1.73E-06
HHLA2	1.004417411	4.963610955	1.97E-18	2.65E-16
C3orf52	0.584586025	4.760864667	1.43E-06	2.68E-05
AADAC	-0.851183478	1.750203639	0.000243984	0.002216339
CCL20	1.735985986	1.387255129	9.82E-12	5.51E-10
EPB41L5	0.422465414	4.9373831	0.00027929	0.002473303
CENPA	-0.501630819	4.484688748	0.000248929	0.002255297
ACVR1	0.519183259	5.730717558	5.79E-07	1.21E-05
NRBP1	0.421353811	6.55098292	5.93E-05	0.000680175
REEP6	0.480685884	4.457729527	0.000703751	0.005233955
GRB14	-0.696015006	3.91903551	1.88E-07	4.42E-06
CLIP4	0.539505025	4.266950282	0.000133302	0.001330504
RTN4	0.420296266	9.002821971	7.11E-06	0.000111097
LANCL1	-0.340983624	5.551266656	0.000863457	0.006197055
FANCL	-0.681121536	5.568097772	1.81E-10	7.91E-09
FN1	0.810470617	1.972594151	0.000671741	0.005045032
IL1R2	1.063713919	1.835667733	3.54E-06	6.02E-05
FHL2	0.73186994	5.348072587	1.02E-10	4.67E-09
UXS1	0.444730198	6.007684288	0.000330455	0.002851079
ID2	-0.439446879	5.371502779	0.000124136	0.001253585
SLC1A4	0.680722768	5.019425665	2.12E-09	7.61E-08
RND3	0.40136222	6.501470598	0.000260932	0.002336315
TIA1	-0.5056378	6.665399113	2.10E-06	3.79E-05
EPAS1	0.37858351	6.075018117	0.000100833	0.001060327
ATP6V1B1	-1.185053141	4.682028625	2.44E-21	4.65E-19
NFE2L2	0.378387059	7.561632736	1.20E-05	0.000177306
MSH6	-0.519320581	6.793974808	3.55E-08	9.79E-07
DHCR24	0.440608663	9.364477792	1.56E-07	3.76E-06
QSOX1	0.624798825	7.581176792	3.37E-10	1.42E-08
ERRFI1	1.015161912	7.833865576	1.13E-25	3.23E-23
RNF19B	0.520173528	5.384061982	1.53E-06	2.84E-05
SFPQ	-0.296246416	8.896100868	0.000995203	0.006978609
MEF2D	0.429509233	6.092640807	8.36E-06	0.000128686
IVNS1ABP	-0.512650444	7.510330201	1.86E-09	6.77E-08
SLC35D1	-0.821948313	4.264417585	6.18E-10	2.50E-08
PLA2G4A	-0.626663162	5.142602587	5.07E-07	1.07E-05
WLS	0.458387688	7.630134963	2.21E-05	0.000297348
RGS2	-0.979494862	5.866071415	1.43E-17	1.65E-15
SRSF11	-0.378985798	7.795496313	3.06E-05	0.000385054
CTH	0.80773439	3.816856344	6.45E-09	2.11E-07
AGMAT	-0.594336683	4.37891242	6.53E-05	0.000738389
PLEKHM2	0.384047655	5.775894498	0.000278147	0.002464906
CRYZ	-0.473098497	6.949631953	1.61E-05	0.000225963
CD58	0.56960973	5.136985434	3.44E-06	5.89E-05
MAP7D1	0.773719184	6.272314789	1.76E-14	1.51E-12
C1orf109	-0.563550059	4.270441094	1.66E-05	0.000232421
RRAGC	0.521192667	5.075159102	8.21E-06	0.000126572
ECE1	0.550697546	7.788954225	1.85E-10	8.00E-09
SLC2A1	0.659305915	9.085420352	3.77E-09	1.30E-07
TSPAN1	0.537129567	7.82121095	0.000378672	0.003204726
SLC19A2	-0.474058889	5.434339425	3.12E-05	0.000392085
FAAH	-0.684177619	4.188792092	3.02E-06	5.25E-05
IRF6	0.348996807	6.639938708	0.000245562	0.002227728
RSRP1	-0.558710512	6.128254941	6.02E-06	9.59E-05
PROX1	0.944012645	4.662319777	1.22E-12	8.04E-11
CTSD	0.793657081	8.574373087	6.46E-09	2.11E-07
TNFAIP3	1.383481041	2.69179629	7.47E-15	6.75E-13
MYB	-1.117074235	4.054759016	9.56E-12	5.39E-10
SGK1	0.513917406	6.951954721	1.12E-06	2.19E-05
PKD2	-0.525509575	4.818464841	4.53E-05	0.000541626
ABCG2	-0.372972244	6.5152716	4.99E-05	0.000589111
SPP1	1.750164884	3.088221468	1.36E-20	2.43E-18
PPL	0.507536832	7.781501249	5.65E-06	9.09E-05
WDR35	-0.552153778	4.704949911	0.000403511	0.003381618
KLF9	0.605913335	4.390244881	1.39E-05	0.000200687
PIGZ	-0.814197965	2.587865075	1.73E-05	0.000241701
CNTRL	-0.467317579	5.236593897	0.000319752	0.002779682
GALNT12	-0.33266587	6.344145197	0.000382571	0.003233734
NEK9	-0.431069226	5.878950654	6.19E-05	0.000703123
NPC2	0.60384927	5.881271201	1.96E-05	0.000268958
DNAL1	-0.491649629	3.698133739	0.00088671	0.006347368
TGFB3	-1.014159829	1.137296678	0.00027385	0.002434534
EIF2B2	0.458591145	4.674027227	0.000572469	0.004467924
RHOQ	0.591995838	5.2427475	4.88E-08	1.32E-06
YPEL5	0.643835897	5.786657628	1.58E-07	3.77E-06
IFIT3	0.747616261	5.861866154	4.54E-06	7.50E-05
IFIT2	0.680376221	4.607993524	8.84E-05	0.000945355
PYROXD2	-0.496582244	3.369310753	0.000924024	0.006577114
HELLS	-0.736512563	7.051190121	5.24E-05	0.00061293
AVPI1	0.78603104	3.134172451	1.48E-06	2.77E-05
WDR11	-0.353982261	6.790955988	0.000485354	0.003911279
KCNIP2	-1.176743164	1.39874948	2.04E-05	0.000277582
HOXB8	-0.490136178	5.353039754	2.68E-05	0.000345146
HOXB5	-0.635917999	5.741541764	4.99E-07	1.06E-05
HOXB3	-0.490807359	7.136380068	0.00022483	0.002065548
DUSP1	0.947079315	4.215150173	6.59E-10	2.65E-08
CD274	0.973513162	1.963244724	2.41E-05	0.000317234
PLEKHG1	0.419433216	5.055335526	0.000185579	0.001754194
CYSTM1	0.48969608	6.599793821	0.000479282	0.003868026
ACAT2	0.453832086	6.127752461	0.00030085	0.002640412
MSANTD2	-0.68824083	4.856593976	6.15E-05	0.000699661
PDZD11	0.518517181	5.33803904	0.00061095	0.004680542
SIL1	0.531617136	3.791246339	0.000134975	0.001341358
TMPO	-0.373173084	8.454413695	9.90E-05	0.001044064
DUSP4	0.440773282	6.169566209	5.38E-06	8.71E-05
RDH10	0.39186868	6.301492398	2.71E-05	0.00034771
ECHDC2	-0.54208806	5.046366883	1.26E-05	0.000184391
KIF18A	-0.408372383	5.547646281	0.000584479	0.004533338
DEPDC7	-0.91589354	2.156817598	8.77E-06	0.000134316
CAT	-0.407806666	6.910570962	0.00048807	0.003925119
PILRB	-0.786543434	4.006354058	5.09E-07	1.07E-05
TMEM54	0.524519896	6.261815774	0.000245407	0.002227728
CXCR4	-0.95505196	5.19617373	8.39E-18	1.02E-15
RPL21	-0.737753607	3.538114263	1.17E-05	0.000172571
RASL11A	-1.836117141	1.808976723	1.31E-14	1.12E-12
ZC3H7A	-0.38754514	6.087075954	7.51E-05	0.000828836
ANXA11	0.4795164	8.529169833	8.26E-09	2.64E-07
TRMT13	-0.478895197	4.603551089	9.21E-05	0.000979687
HOXA7	0.627795977	3.613608968	2.50E-05	0.000326737
POLM	0.548367986	5.164273427	9.52E-06	0.000144361
PLAU	2.513063725	1.999084018	8.36E-18	1.02E-15
CHST3	-1.211389911	3.770370357	8.18E-10	3.21E-08
ZWINT	-0.438118668	6.141029132	1.35E-05	0.000195192
CDKN2C	-0.631507682	2.938105933	0.000250522	0.002266741
BHLHE41	0.385459308	8.25459002	1.79E-05	0.000249013
PKN1	0.425794558	6.579378716	8.38E-05	0.000904498
ADGRE5	0.347488489	5.679101159	0.000953069	0.006738162
GIPC1	0.84070411	7.20613566	8.48E-10	3.32E-08
CENPK	-0.574851628	5.665731004	3.16E-08	8.85E-07
OPTN	0.785050206	6.746691555	4.60E-11	2.27E-09
AMD1	-0.321770715	6.69958723	0.000402958	0.003379048
RAB9A	0.583525619	3.262467703	0.000921227	0.006564832
G0S2	0.856967407	1.465201716	0.000542134	0.004267522
C4BPB	1.151709617	3.41485167	9.41E-08	2.38E-06
CHPF	0.730162516	5.378962442	2.69E-07	6.12E-06
PI3	2.698295501	3.291492073	3.29E-58	1.13E-54
SLPI	0.837608956	1.764360951	0.000550047	0.004322384
SDC4	0.704890679	7.782138357	5.58E-10	2.29E-08
PIGT	0.456042854	6.889979107	4.66E-06	7.67E-05
SRSF6	-0.394275419	8.456267262	5.68E-06	9.11E-05
RAB22A	0.405225115	7.507411488	0.000363022	0.003091309
PPP4R1L	0.760636106	1.942043333	0.000926692	0.006588959
PMEPA1	0.928839443	7.455633458	2.29E-24	6.17E-22
FASTKD3	-0.468772571	4.20749851	0.000266941	0.002379269
PAIP2B	-0.533631243	4.111112821	0.000134463	0.00133915
PEX6	-0.425518524	4.745687508	0.000486689	0.003918606
CDKN1A	1.695227942	5.860641888	5.66E-25	1.56E-22
SOX4	0.783269324	7.870058427	2.68E-17	2.99E-15
DEK	-0.322998781	8.868807043	0.000452961	0.003703451
EREG	0.746744486	7.416265419	1.87E-14	1.58E-12
EMC3	0.490856479	4.896055702	8.40E-05	0.000905864
SH3TC1	0.519980215	4.148338653	0.000568615	0.004442891
MT2A	-1.430091069	1.572137338	1.60E-08	4.75E-07
ABCC4	-0.624679504	7.629625155	1.88E-07	4.42E-06
IRF1	0.544673037	5.814838869	1.53E-05	0.000217533
PAX8	0.890328273	2.546194728	6.39E-07	1.32E-05
THOC2	-0.331851246	8.174767177	0.000720278	0.005345299
FOSB	0.721854903	3.743558401	2.50E-07	5.73E-06
RTN2	0.976794211	4.369949999	2.98E-12	1.81E-10
VASP	0.552611708	8.309494006	6.00E-08	1.58E-06
SDCBP2	1.415154086	4.959827454	1.19E-21	2.41E-19
NAPB	-0.502487342	4.405391202	0.000346397	0.002962586
RBCK1	0.541695429	7.378700405	7.08E-07	1.45E-05
TMX4	-0.411242667	6.741650049	1.63E-05	0.00022858
RRBP1	0.43154045	8.276871789	2.03E-06	3.70E-05
MGME1	-0.421308057	5.402594249	4.62E-05	0.000550529
MCM8	-0.46049319	6.15851271	0.00015914	0.001535973
MAX	0.377638413	5.67182808	0.000150924	0.001471132
MMP24	0.69529093	3.49085541	5.38E-06	8.71E-05
DYNLRB1	0.578263093	7.093714025	4.57E-07	9.79E-06
PSMB2	0.566728636	7.758654777	3.01E-07	6.72E-06
HECTD3	0.403450741	5.387908088	0.000201722	0.001886033
XRCC3	-0.449023134	4.450634627	0.000784785	0.00574951
PCID2	-0.373517003	5.835792812	0.000128482	0.001289892
CAPNS1	0.626059597	8.44351787	3.31E-08	9.22E-07
NR1D1	0.833664971	5.3230095	1.93E-13	1.42E-11
RRAS	0.970593923	5.341422346	1.20E-10	5.36E-09
PRRG2	0.72666255	3.731105782	2.14E-07	4.96E-06
SBDS	0.422664753	6.538084731	0.000705019	0.00524055
WNK4	-1.674844207	2.649303864	2.06E-17	2.32E-15
DLGAP5	-0.354072048	5.873311484	0.000645955	0.004880706
MAP2K2	0.428017242	5.97242496	1.35E-05	0.000195192
TIMM8A	-0.573451298	3.460258905	0.000128943	0.001293567
CANX	0.278772281	10.25677175	0.000688407	0.005147694
FGD3	-0.672589602	3.826261591	4.66E-07	9.94E-06
TSPAN8	-0.481686193	8.380715257	0.000751172	0.005535712
FGFRL1	0.39299946	5.940232499	0.000284976	0.002518395
HP1BP3	-0.402221512	8.448061421	1.94E-05	0.000266018
CHTF18	-0.64657349	5.010212171	9.33E-06	0.000142142
TICAM1	0.96682063	4.069136613	6.71E-10	2.69E-08
VIL1	-0.573553333	7.080370628	1.65E-09	6.04E-08
PEX1	-0.406580402	5.49225149	0.000439405	0.00361628
ZFP36	0.558571428	6.85780112	5.61E-08	1.49E-06
PPAT	-0.412432673	5.761045591	7.78E-05	0.000853149
ADM2	1.25579155	3.647870693	1.20E-14	1.05E-12
DGCR8	-0.433032628	6.538883642	0.000156661	0.001517368
MGAT3	-0.651998246	3.052737412	7.06E-05	0.000788632
ATF4	0.347994982	8.128620497	0.000579137	0.004502067
A4GALT	0.628211522	4.514831132	7.97E-07	1.61E-05
CDC42EP1	0.618967248	5.288606401	7.96E-05	0.000868439
APOL2	0.477164227	5.242062185	1.37E-05	0.000197837
RAC2	0.721364869	3.821243155	1.01E-07	2.55E-06
LIF	0.964536159	6.038057313	6.74E-20	1.16E-17
KRT17	1.728705707	2.822136756	2.82E-10	1.20E-08
ATP6V1F	0.801980652	5.504102872	1.12E-05	0.000166747
PODXL	0.888510123	9.097248068	4.11E-23	9.73E-21
DNAJB9	0.474941248	5.210924945	0.001115529	0.007677435
MYO1B	0.610725315	3.974895711	9.93E-05	0.001047043
ICE2	-0.379340281	6.553633626	9.55E-05	0.001010219
IVD	-0.339325648	6.712930975	0.000573372	0.004469897
DUT	-0.586203225	6.234616485	2.39E-06	4.28E-05
CHAC1	1.884614222	4.280704963	4.55E-26	1.36E-23
CALML4	-0.365630108	5.56167665	0.000462488	0.003754542
LOXL1	-1.612373433	3.200543193	1.75E-17	2.00E-15
E2F8	-0.686185964	4.698105344	3.78E-08	1.04E-06
FXR2	0.459470071	5.293690299	1.16E-05	0.000171693
KLK10	1.765228009	7.438350298	1.80E-47	2.48E-44
MIS18BP1	-0.410813218	5.815535264	0.000644829	0.004874876
RHBDF2	0.649444835	5.506975209	2.85E-07	6.42E-06
TMEM8A	0.500060183	6.553644633	1.99E-05	0.000272518
ABHD17A	-0.761122069	2.748197947	2.76E-05	0.000352984
PHF10	-0.512034077	6.282209825	9.53E-07	1.90E-05
SAT1	0.85803385	6.556261851	9.95E-11	4.62E-09
LDLR	0.613120988	7.805781678	8.65E-12	4.93E-10
PRKCSH	0.412766843	7.871755934	0.000148209	0.001447752
PVRL2	0.591842104	8.029489329	1.41E-08	4.23E-07
PGLS	0.428026592	4.888330627	0.001029727	0.007195
SNX9	0.729048123	6.093088068	2.31E-13	1.68E-11
MAP1S	0.642412275	4.729028474	1.33E-06	2.52E-05
GDF15	1.638759326	6.39003911	1.28E-28	5.32E-26
PGPEP1	0.422030666	5.898427862	0.000460783	0.003745638
JUND	1.123370306	6.656319067	2.17E-18	2.89E-16
ZBTB46	0.968277292	3.502228128	1.63E-09	5.99E-08
PAK4	0.326385343	7.079017881	0.000695607	0.005193058
ADRM1	0.649933556	6.745064579	6.73E-10	2.69E-08
ASS1	0.888303824	4.976140223	3.95E-09	1.35E-07
EXOSC2	-0.551874637	5.284591946	5.64E-07	1.18E-05
UBE2M	0.39419705	6.631892983	0.00040923	0.003412897
SESN2	0.954548178	5.036599302	6.27E-14	4.84E-12
ZNF331	-0.479261021	4.027877832	0.001013753	0.007097819
HABP4	0.481539007	4.407216584	0.000114948	0.001178736
ULBP2	0.886083625	1.833718576	0.00023135	0.002114146
AKAP12	2.118493867	6.07560311	4.80E-72	2.20E-68
EPS8L1	0.546764277	6.549391511	1.57E-07	3.77E-06
ACSS2	0.800424808	6.070858913	5.53E-17	6.03E-15
ATP6V1E1	0.584591336	6.034272241	1.52E-05	0.000215608
CAP1	0.495201187	8.39324295	1.81E-05	0.000251002
MRPS25	-0.642884449	4.948317569	3.03E-07	6.75E-06
KCNC3	-0.648689686	5.497444123	0.000200021	0.001871399
DIAPH1	0.345115141	8.6704752	0.000123257	0.001246541
ANO1	0.388051922	8.20351797	6.60E-06	0.000104147
WDR44	0.416567026	5.415530178	0.000155906	0.00151112
TOP2A	-0.472221508	9.236747921	2.61E-07	5.96E-06
RARA	0.455286938	5.325336769	0.000120535	0.001226228
PPP1R1B	-0.861473133	3.928544679	2.50E-09	8.78E-08
FMO5	-1.442081006	1.613372154	5.09E-09	1.71E-07
PRKAB2	-0.56418088	4.636265094	1.67E-05	0.000234762
DNAJB1	0.487938152	7.098368009	5.01E-05	0.00059076
ZSWIM4	0.65964395	3.788022265	2.23E-06	4.00E-05
MATN3	-0.947551987	1.21438935	0.000450526	0.003685731
ENOSF1	-0.568925456	6.223413688	1.08E-05	0.000161436
PTCD3	-0.480931007	6.625938374	2.87E-07	6.46E-06
PER2	-0.80957136	4.416150403	0.000121446	0.001234578
RAP1GAP2	0.594905074	5.954775076	6.73E-07	1.39E-05
INPP5K	0.409983205	4.902503839	0.000642388	0.004861772
MYBBP1A	-0.463493955	5.814328464	4.03E-05	0.000489937
COQ3	-0.547794566	3.278139771	0.000498428	0.003989746
FIGNL1	-0.42976215	5.408430433	0.000459674	0.003744966
DDC	-1.239944206	3.098579088	1.51E-12	9.83E-11
ITGB4	0.651438671	9.040453187	1.00E-10	4.64E-09
WBP2	0.793072891	6.837375778	1.72E-16	1.79E-14
TRIM47	0.638433879	4.977856716	8.80E-05	0.000942436
ZRANB2	-0.388803649	7.201850685	3.20E-05	0.000399336
PCBD2	-0.579426506	3.329432987	0.00080967	0.005887888
KIAA0907	-0.600504843	6.109787745	3.81E-05	0.000465746
RAB25	0.531026645	6.691824825	0.000126942	0.001278161
DCAF8	-0.410765504	5.988267831	4.42E-05	0.000530374
CASP9	0.480070909	3.608714995	0.001066183	0.00739335
NMUR2	0.417425018	5.456719603	4.34E-05	0.000522422
MORC4	-0.416033585	6.188340996	8.33E-06	0.000128375
SLC39A11	0.374933472	4.799050776	0.00083914	0.006060506
BTG1	0.426751616	6.136773469	0.000277003	0.002459384
C14orf1	0.549322853	5.422782234	1.11E-06	2.17E-05
TTC9	1.300024513	2.822283972	8.74E-14	6.68E-12
IRAK2	0.587400375	3.952198708	1.17E-05	0.000172521
BHLHE40	1.226109702	5.240275446	8.90E-30	4.08E-27
MEIS2	-0.624518889	6.463453556	1.51E-09	5.62E-08
PSRC1	-0.632871105	4.719492301	1.20E-06	2.30E-05
HMGCS2	-1.58277993	4.638404406	2.60E-39	2.55E-36
SPIRE1	0.465531781	5.713864011	1.04E-05	0.000156122
SLC38A2	0.450580633	9.158001819	1.97E-06	3.60E-05
RSAD2	1.696530861	3.792591171	2.70E-12	1.66E-10
LPIN1	0.879873458	6.138038571	8.58E-18	1.03E-15
CMPK2	0.872535277	4.444122908	0.000116681	0.001192317
LDHA	0.428515865	9.26193057	0.000826027	0.005978364
ERN2	-0.729542695	3.445357394	2.36E-05	0.000312763
IL15RA	0.774346274	3.537830523	3.22E-07	7.13E-06
EMP1	1.453534899	6.950293913	1.68E-38	1.44E-35
YARS	0.466790589	8.011573573	2.98E-08	8.37E-07
CDCA8	-0.374541999	5.643898552	0.000945628	0.006695881
DSC2	0.442115125	6.646064782	0.00024266	0.002207224
ARGLU1	-0.536744382	7.443161023	2.97E-08	8.37E-07
BIVM	-0.670693494	3.437312473	3.16E-05	0.000395629
ETS1	1.255877253	5.720551636	8.75E-28	3.00E-25
SLC37A2	1.404258312	1.218968581	3.47E-07	7.59E-06
UBQLN1	0.311638695	7.961050406	0.000371417	0.003153031
CTSL	0.627977606	4.515159785	2.92E-05	0.000369814
PSAT1	0.618247096	7.60859572	2.04E-07	4.74E-06
ADAM19	1.082378888	6.567330022	1.35E-20	2.43E-18
OASL	1.214514925	4.110995412	1.59E-09	5.85E-08
PNPLA8	0.45845932	6.440291361	1.46E-06	2.73E-05
TES	0.525403702	7.23096951	8.06E-08	2.08E-06
PRR5L	0.563532086	6.468199036	7.11E-09	2.30E-07
CD63	0.499611595	8.931930757	0.000677549	0.005083094
TROAP	-0.465578854	5.061958221	3.16E-05	0.000394986
PAN2	-0.907765063	5.158590042	1.51E-11	8.14E-10
ESPL1	-0.43207962	5.349626393	0.000919386	0.006560771
KRT7	1.145770367	2.170409218	1.54E-08	4.57E-07
HNRNPA1	-0.443416312	7.610265292	6.94E-06	0.000108711
OS9	0.364598242	7.274333112	2.27E-05	0.000303305
PKIB	0.889672759	5.054105237	7.56E-09	2.43E-07
KCNK1	0.54251647	5.208755041	0.000207878	0.001935686
ABCB10	-0.509073791	4.802990798	0.000132822	0.001326673
FAM129A	0.613241535	4.15861074	2.49E-06	4.43E-05
SP110	-0.668941634	2.134080209	0.00089016	0.006368747
SERPINE2	0.588379946	3.711491402	2.60E-05	0.000337114
WNT10A	0.908181937	4.680796745	1.02E-12	6.79E-11
TMBIM1	0.715917007	8.570906549	1.95E-11	1.02E-09
TMEM127	0.546384768	6.787235189	1.62E-08	4.78E-07
CKAP4	0.390480557	5.267590824	0.000509584	0.004067199
DRAM1	0.550424478	3.790544282	5.60E-05	0.000648941
NEK3	-0.542870407	4.347861086	1.77E-05	0.000246802
TBC1D4	-0.476441726	6.703455585	6.45E-06	0.000102219
BORA	-0.482163665	5.513748653	5.11E-06	8.33E-05
LMO7	0.51462309	8.563967837	1.49E-07	3.61E-06
SCEL	0.981927706	5.669102219	6.15E-13	4.20E-11
SPRY2	-0.446877485	4.860239331	7.43E-05	0.000822275
RCBTB2	-0.931991494	2.208767315	2.85E-05	0.000362762
CHST12	-0.419530051	4.591890122	0.000818067	0.005931029
TTYH3	0.505064517	7.322162301	1.91E-07	4.48E-06
CALCOCO2	0.457642931	6.074068346	4.51E-06	7.46E-05
SRSF1	-0.289171633	8.516805066	0.000411553	0.003428116
BRIP1	-0.43753433	4.854818029	0.000414221	0.003446162
GALNT5	1.700751524	4.685093635	1.54E-35	1.17E-32
IL1RN	1.136913125	5.593434449	2.07E-19	3.39E-17
LRRC8A	0.976034391	6.355011359	2.85E-20	4.96E-18
KLF4	0.753710317	4.731872428	5.91E-10	2.40E-08
FAM129B	0.436802186	9.028352583	0.000128235	0.001289292
ST6GALNAC4	0.584857443	4.389955938	1.50E-06	2.79E-05
KIF12	-1.535242943	2.878510551	8.75E-19	1.23E-16
TEX10	-0.402973574	5.298581631	0.00067124	0.005045032
DPM2	0.442046346	4.768506517	0.000166153	0.001593585
PSMB7	0.562264828	6.865486007	0.000264515	0.002359352
DSCC1	-0.413103212	5.918849847	0.000185244	0.001753441
ARHGEF39	-0.852618606	4.478300007	2.03E-12	1.28E-10
TMEM63B	0.507130278	5.410663148	2.43E-05	0.000319623
SLC22A23	-0.770425296	3.926982744	8.11E-08	2.09E-06
HMGA1	1.040339535	9.991784899	4.51E-19	6.74E-17
TPMT	0.408019037	5.26773804	0.000410414	0.003420696
RNF144B	-0.601207741	3.670988867	8.64E-05	0.000928729
MYO7A	0.694446568	2.039349113	0.000963855	0.006789965
SLCO2B1	-1.124125975	0.97107882	0.000254324	0.002289084
RAB30	0.805206337	3.872306426	1.40E-08	4.23E-07
CREBZF	-0.577319724	7.179104594	2.14E-07	4.96E-06
SLCO5A1	1.470391707	1.078686395	1.39E-07	3.40E-06
SDCBP	0.736870833	8.863218133	8.66E-14	6.65E-12
TMPRSS4	0.411630408	6.538645347	2.38E-05	0.000314957
MMP7	2.540493284	9.342612325	1.98E-44	2.47E-41
TRIM29	0.508976334	7.812022536	1.98E-07	4.64E-06
KIF23	-0.348997298	6.974673306	0.000138395	0.001372368
UACA	0.361676893	7.710576548	0.000325142	0.002815847
ZNF280D	-0.420330666	5.694271593	0.000836473	0.006044417
BCAR3	0.628498921	5.87797439	2.29E-09	8.14E-08
SLC44A5	-0.734398191	4.236287671	6.41E-08	1.68E-06
RPL7P9	-0.64161249	3.664221419	5.74E-05	0.000660076
CGREF1	-0.484621632	4.149939365	0.000152944	0.001487662
ADCY3	-0.488981585	6.273178623	1.38E-06	2.60E-05
CYP1B1	-0.547293558	5.604567188	2.19E-06	3.94E-05
SLC3A1	-0.778085062	2.335855511	8.66E-05	0.000929972
ACTR1A	0.544173855	6.823690126	4.51E-07	9.68E-06
MYOF	0.482607348	7.560579012	5.02E-05	0.000590983
BTBD16	-0.828755521	3.435364021	2.93E-07	6.55E-06
DUSP5	1.319427714	5.600310239	2.12E-33	1.32E-30
PLCE1	-1.065831746	3.920560877	6.91E-10	2.75E-08
GPR87	1.245021324	3.420072668	5.58E-10	2.29E-08
