Symbol	logFC	logCPM	PValue	FDR
HJURP	-0.205491649	6.038197296	0.095089778	1
FAM199X	-0.174707631	7.086713094	0.141120788	1
METTL8	-0.228153708	5.81047559	0.075049007	1
ago-02	0.307495573	9.573024715	0.111147617	1
SLC12A4	-0.338372317	6.052885953	0.029341469	0.996723806
NCOA5	0.279908592	5.646429273	0.072296956	1
ZNFX1	0.201695211	6.782710532	0.092015926	1
RAB22A	0.205671539	7.273441342	0.075168378	1
PMEPA1	-0.517424344	2.489177735	0.021313597	0.875497004
TRERF1	-0.21059914	5.348789247	0.157000563	1
SIRT5	0.292092771	4.113117122	0.063824275	1
HIST1H1D	0.704039179	1.97234637	0.059618636	1
RPP40	0.413582291	3.575366758	0.016947668	0.816971936
DEK	-0.236123419	8.681447505	0.034770911	1
RUNX2	-0.245039442	5.563521262	0.080938693	1
LRRFIP1	0.197697117	7.745595285	0.134432787	1
NDUFA1	-0.237076073	5.556479095	0.154412679	1
FAM193A	0.231856438	5.660798095	0.177129864	1
SLC25A35	-0.42403266	3.406962161	0.124355879	1
NUP85	-0.406342359	5.900303281	0.010201887	0.649160012
TTF1	0.165619433	5.929315078	0.181007885	1
PSD4	0.38712503	3.598083887	0.02641235	0.968694698
ATG4C	-0.246644666	4.224905729	0.131070763	1
SH2D3A	-0.427333937	2.299864609	0.086791198	1
GPCPD1	0.338209743	6.078209842	0.103842932	1
GZF1	0.211098717	5.176947169	0.116621144	1
LRRN4	-0.368291562	2.887847708	0.10120492	1
MCM8	-0.380707493	6.451546145	0.11746844	1
ID1	-0.517816168	1.109417618	0.094837365	1
CEP250	0.370099799	9.115587258	0.113953945	1
AMOT	-0.26195334	3.420896099	0.148707654	1
XRCC3	-0.346961425	4.414985699	0.09572996	1
LRFN3	0.271407261	4.538894411	0.109305649	1
UBA2	-0.238337129	6.589770262	0.10250121	1
NR1D1	0.468031733	3.683577015	0.031496591	1
BCL2L12	-0.248714541	4.257008347	0.151572175	1
IRF3	-0.307521456	6.054120261	0.045709312	1
NSRP1	0.345209657	6.070724501	0.019379001	0.851018616
PCNXL4	-0.347186131	8.074987924	0.006033378	0.503410003
FGD3	-0.332182995	2.855254275	0.107448296	1
BEST3	0.576154093	3.519863902	0.001809713	0.268440824
TAS2R3	0.697827568	0.830456896	0.08079683	1
TMEM175	-0.559258177	2.985660638	0.041377093	1
UBR4	0.243754774	8.802127416	0.154241868	1
EPS15L1	0.22101795	5.950441275	0.072627708	1
KLF2	0.911706108	4.276221973	5.41E-05	0.01950792
PKMYT1	-0.256144871	5.053329328	0.107806193	1
WDR24	-0.413738463	3.823635467	0.023674841	0.921455181
CHTF18	-0.498075211	5.566352759	0.053140219	1
METTL25	0.734850435	1.206630645	0.012796474	0.727060025
SHFM1	-0.232270694	6.888864956	0.124109794	1
PTPN12	-0.212425523	6.713461349	0.19498214	1
SRD5A3	0.63571516	2.071089187	0.011924043	0.700952691
ASPHD2	-0.35827377	3.925293323	0.038300308	1
SDF2L1	-0.25100999	3.339999588	0.181608348	1
YWHAH	0.250659466	6.676628839	0.135807039	1
TPST2	0.274951991	4.328226574	0.106119321	1
CDHR3	0.335788384	2.317972302	0.157749069	1
VGF	0.568651037	4.41379845	0.003267071	0.37012072
STRIP2	0.299902154	6.54374099	0.128365628	1
IFT22	0.296830636	4.244602546	0.121202952	1
HAT1	-0.269823321	6.433543675	0.059759279	1
ARHGAP22	0.258792134	6.89131241	0.105089684	1
MYO5C	-0.3025472	4.609104908	0.117017845	1
DUT	-0.338979958	5.451978677	0.020296866	0.868471653
CHAC1	-0.521618226	2.967523618	0.047705081	1
ARPP19	-0.188555376	7.911548674	0.175600884	1
TPH1	0.721142664	0.227600588	0.067830163	1
E2F8	-0.762217065	2.676058192	0.000648481	0.131170062
FAM64A	-0.447584752	2.977665117	0.028022241	0.986166909
TXNDC17	-0.260854597	4.939597368	0.071811562	1
LRRC6	0.313943643	2.676327738	0.141718474	1
AJUBA	-0.490556806	5.481359314	0.003612796	0.381456026
FOXA1	-0.262662532	3.472979105	0.200912053	1
RHBDF2	0.221026904	3.864591045	0.180175797	1
MAP7D3	0.190578055	6.014012257	0.124905282	1
CRACR2A	0.238668522	5.739946052	0.130251731	1
LDLR	0.342028419	7.92600852	0.014504824	0.77147173
ARPC1B	0.304985759	6.298927694	0.063906642	1
LSM4	-0.308694899	6.494379995	0.156085479	1
JUND	0.826803249	6.122702099	1.85E-05	0.008245056
TAF4	0.267721804	3.091916781	0.169232539	1
ZC3H4	0.269698286	6.345283844	0.044700332	1
SESN2	0.210959628	6.797485938	0.153751577	1
SMPDL3B	-0.551971881	1.287001879	0.077350361	1
ATPIF1	-0.191345714	5.683087407	0.150641346	1
CCDC62	0.532301817	0.936973295	0.183246706	1
ZNF317	0.230857727	6.223227443	0.067061294	1
DNMT1	-0.160889086	7.955380958	0.195086576	1
EPS8L1	0.437394225	1.533496592	0.123374232	1
GINS2	-0.338233036	4.024911583	0.145210619	1
F12	-0.324556419	2.834543494	0.189938229	1
ABCB7	-0.222474364	5.670940891	0.17744375	1
SLC6A6	-0.30766856	5.980281871	0.017370934	0.828221298
GFPT2	0.222633539	6.937528197	0.071105736	1
TUBG1	-0.262535033	4.77580754	0.169698268	1
PSMC3IP	-0.458563389	3.843013992	0.045440301	1
C1orf159	-0.340644029	3.885961254	0.16080954	1
TOP2A	-0.203027431	8.267339958	0.084487515	1
FMO5	-1.022042071	0.691739073	0.02020548	0.868471653
VIMP	0.259851493	5.197617538	0.07494652	1
ZNF20	0.5791587	0.636496971	0.101146772	1
C19orf57	-0.511926484	1.16998011	0.119081333	1
NUP210	-0.222820709	7.40670718	0.066397247	1
TRIM5	-0.227295628	3.963273995	0.155877389	1
TRIM22	-0.420312366	1.035530164	0.176071269	1
RAMP1	-0.409046427	2.108535704	0.117130857	1
COQ3	-0.413410648	3.891415711	0.024455669	0.942502144
KDM6B	0.322398568	6.647403987	0.041303801	1
VPS13B	0.283117802	7.487502866	0.134725558	1
PCBD2	0.556357605	3.874008009	0.004872292	0.448586917
PCED1A	-0.495928288	4.938243176	0.040041993	1
PCNA	-0.454589607	7.129036881	0.054939171	1
PTPRA	0.205987209	7.218619082	0.071498695	1
NES	-0.55121131	4.931667682	0.014763615	0.775961681
BCAN	-0.364374302	2.446814593	0.131803319	1
SERINC3	0.198596795	8.121119903	0.086674515	1
PPP1R3D	-0.266918979	4.151581087	0.118611196	1
DSTYK	0.218097779	6.254647486	0.121222157	1
RFC3	-0.214843598	5.075215979	0.177865356	1
SLF1	-0.313228096	4.135986186	0.06822552	1
FAM83F	0.158848002	6.124892171	0.188823338	1
SWAP70	0.180070247	6.881549403	0.128873332	1
AMPD3	0.415854472	4.772822647	0.003440687	0.381456026
COX16	-0.508766132	1.473897373	0.071429241	1
MED6	0.312916025	4.75581874	0.052454532	1
IRAK2	0.297548693	3.145830918	0.19157166	1
BHLHE40	0.436125592	7.284814546	0.000307908	0.080599475
DPH6	0.250353482	3.645685898	0.151675534	1
PSRC1	-0.306135445	4.740035746	0.042318948	1
TRIM45	-0.761557341	2.062376256	0.001842725	0.270333836
LPIN1	0.418321324	7.962444113	0.022702623	0.899347241
EMP1	-0.386090332	7.528965046	0.006451052	0.516378857
DDB2	-0.369609084	4.926016561	0.00879079	0.586785209
ACP2	0.272109572	4.352202837	0.10974397	1
PIWIL4	0.528397022	1.452551012	0.060162597	1
GNL2	0.191991073	6.908897897	0.130463496	1
ELP2	0.15823738	7.025499955	0.196257371	1
DAGLA	0.232994685	3.296054148	0.200673721	1
CARS2	0.216041602	6.662939036	0.136750323	1
ARHGAP32	0.314260205	6.190259837	0.085296159	1
ETS1	-0.176346392	8.486227384	0.125838939	1
C9orf40	-0.22924436	4.362774329	0.153282093	1
ANXA1	-0.213083172	7.862966467	0.091997909	1
PSAT1	-0.450005548	7.568225324	0.032463405	1
MSI1	-0.224105106	5.831936712	0.078784351	1
P2RX4	0.350160816	4.007486461	0.041461477	1
HILPDA	-0.291005826	3.567959271	0.119713945	1
MTO1	-0.238458534	5.322258429	0.08681512	1
GLS2	-0.392562819	4.339645824	0.036679289	1
ITGA7	-0.518465733	4.769551897	0.049772867	1
COQ10A	-0.29810933	4.416143728	0.072194196	1
KRT7	-0.902392689	1.307097552	0.003984064	0.402933706
ZC3H10	0.277743187	3.73267121	0.1179836	1
MDM2	0.207118669	8.413854608	0.065040013	1
KCNK1	0.286471574	5.382982421	0.035689971	1
NPL	-0.335196748	3.134748321	0.07535243	1
USP37	-0.220838617	5.588315883	0.148276372	1
DNAJB2	0.356431347	5.400253537	0.019587314	0.854544568
EPC2	0.219665444	5.085311214	0.106053575	1
LMO7	-0.193068351	5.896201253	0.191158234	1
SETDB2	0.254741585	4.642143815	0.105661617	1
ZFHX2	0.362330345	3.184240297	0.181719092	1
CALCOCO2	0.21790701	6.616424644	0.107659427	1
VEZF1	-0.186088542	6.231824937	0.142176128	1
BRIP1	-0.362186611	5.671628121	0.032410992	1
SKIL	-0.71857444	5.097855886	1.20E-07	0.000145834
VPS45	-0.225707541	5.071385298	0.136311489	1
SMPD4	-0.183196101	6.052659292	0.162443349	1
CCDC115	0.199201007	4.274117936	0.185544301	1
NIPSNAP3A	-0.273187794	3.939679565	0.090167545	1
LRRC8A	0.182091387	6.152615388	0.200188298	1
SMC2	-0.258350993	7.493625899	0.024497996	0.942502144
KLF4	-0.686862549	2.947970515	0.000696242	0.138728751
TMOD1	-0.376733834	2.758918082	0.091631832	1
STXBP1	0.274748687	7.370900576	0.042914158	1
SLC31A2	0.387149615	4.431917404	0.096349803	1
ATP6V1G1	0.165014463	7.184112335	0.164388568	1
XPA	0.25911828	4.428009348	0.191395605	1
DSCC1	-0.454296426	4.652977969	0.004806859	0.448586917
NOV	0.29527628	4.290066789	0.121489261	1
RANBP6	-0.217560399	6.116172267	0.090495118	1
IL11RA	0.615183404	0.682846176	0.075329066	1
RNF38	0.209515479	5.762364738	0.152260577	1
TMEM8B	0.353588857	3.178962569	0.07665507	1
FOXP4	0.195690521	5.356190192	0.186974412	1
KIF13A	0.290890703	5.376112695	0.055063863	1
PIM1	-0.285230564	4.348909885	0.06073038	1
CMTR1	-0.183205332	6.086272124	0.15488854	1
TMEM63B	0.171900858	5.50546122	0.189043687	1
BPHL	0.22197254	4.474504657	0.143809879	1
UQCC2	-0.263398463	4.136064285	0.148173837	1
FHDC1	-0.507452755	1.512969277	0.076460177	1
CTDSPL2	-0.308123407	5.903339725	0.059255496	1
MAPKBP1	0.281211384	6.425451775	0.05435453	1
NUSAP1	-0.269434457	6.963628128	0.109095087	1
KIF23	-0.228050341	6.619619311	0.055642313	1
PAQR5	-0.264103822	4.023178519	0.122212414	1
BCAR3	0.410960467	4.423185333	0.011209545	0.680215557
ARHGAP29	-0.628192375	9.590417723	5.70E-09	1.09E-05
RPL7P9	-0.189741941	5.193789495	0.15885675	1
PNPT1	-0.171351717	6.441632314	0.165606066	1
STAMBPL1	-0.454371485	4.620763494	0.003271692	0.37012072
KIF11	-0.203888426	7.257020669	0.09534002	1
TACC2	0.211648021	6.180755264	0.093571047	1
KIF20B	-0.197654011	6.645899012	0.14068371	1
FAM149B1	0.255612717	3.951286194	0.132501895	1
ZNF365	2.23259422	0.246927888	6.21E-08	8.29E-05
BARD1	-0.420115073	4.882105246	0.009957295	0.639692451
NAB1	-0.346707462	6.182782844	0.038526202	1
CIR1	0.267749842	5.305846886	0.057421006	1
ITGAV	-0.218835464	6.416842945	0.087180424	1
SENP7	-0.302224399	4.726710389	0.187604952	1
MNS1	0.317299991	2.374974681	0.14386179	1
HERC6	0.261325405	4.777939359	0.132647319	1
ZGRF1	-0.386456109	4.910226988	0.0928197	1
AP1AR	0.192126866	6.237097732	0.153625103	1
SEC31A	0.260683285	6.143618783	0.076742753	1
GPAT3	0.456607629	4.432870352	0.021479588	0.876918967
CNOT6L	-0.251195724	6.865479333	0.043648681	1
SHROOM3	-0.414331481	1.945433927	0.086927147	1
RGS3	-0.523496704	2.82241557	0.019760054	0.859272702
DUSP6	-0.217840404	5.822974857	0.104147443	1
NEDD1	-0.220172899	5.944206773	0.073097617	1
TDG	-0.230367643	4.30245714	0.151614812	1
MMAB	0.253726635	4.220866408	0.157642919	1
SLC46A3	-0.548977866	2.857652586	0.008390354	0.580369054
RB1	-0.276205588	6.687459113	0.10610836	1
VPS33A	0.368002753	4.308737941	0.059674112	1
RHOF	0.270406452	7.404251967	0.125431254	1
DIAPH3	-0.384763699	6.456858193	0.004605046	0.4484741
CDH24	-0.518716758	5.041205463	0.075045848	1
C14orf37	0.333779278	3.843059937	0.044604309	1
RAB15	-0.165052361	5.769166148	0.188052159	1
C14orf79	0.387175542	3.555488932	0.189335656	1
DISP2	0.689944852	1.225936474	0.037205253	1
BCL2A1	0.327316416	4.682406642	0.044064294	1
TSPAN3	0.214389501	8.106877862	0.088516108	1
IGF1R	0.254689997	6.833049234	0.065065939	1
ARRDC4	-0.314651578	4.58953539	0.034909304	1
FANCI	-0.336474276	7.162804628	0.005367925	0.471459217
DET1	0.28186576	3.101011449	0.141365487	1
ITGAX	0.839200295	5.909414952	0.000533274	0.116708435
ARHGAP17	0.210946154	5.736451397	0.150274722	1
CMTM3	0.326501981	6.143609293	0.055741087	1
OSGIN1	0.527473805	2.901304019	0.046526134	1
NDUFB10	0.316602196	5.030503698	0.130637399	1
GID4	0.211376435	5.459524201	0.117721651	1
RANBP10	0.228531067	5.607685098	0.148282499	1
SCRN2	-0.334438342	4.768676921	0.061736439	1
RHBDL3	-0.52843766	2.385432383	0.026376862	0.968694698
ARSG	0.349431294	2.573441124	0.158099856	1
NPC1	0.27879652	7.368015612	0.018913223	0.850793807
SLC16A3	-0.305614258	5.940153945	0.037014378	1
RNF157	-0.410634794	2.404842228	0.093918806	1
CBX4	-0.270216927	4.784929218	0.060067082	1
PMAIP1	-0.236024291	4.408963515	0.12290606	1
FKBP10	-0.224520382	7.979226711	0.164469208	1
NA	-0.428684288	1.610065595	0.131204487	1
TPGS1	0.960659713	1.986109845	0.001689991	0.256379356
DPP9	0.184003265	6.430944902	0.142329295	1
ZNF473	0.239646423	5.0628429	0.09604246	1
EPHA2	-0.174885815	7.994916252	0.189682267	1
ARHGEF19	-0.409644382	2.138151338	0.096217163	1
IL22RA1	-0.400149788	1.988656911	0.144869719	1
PLK4	-0.445791933	5.758330635	0.001981276	0.284408939
ITGB3BP	-0.28177806	4.415797889	0.127780751	1
CYR61	-0.680018138	8.287883078	7.97E-05	0.027918325
PIGK	-0.373073492	5.290365776	0.170504878	1
ZNF697	0.216545861	5.445936284	0.151636834	1
STRIP1	0.21845368	5.692778632	0.16733315	1
ATP1B1	-0.579666617	5.220795536	0.001174675	0.210790338
POGK	0.240754206	6.833127425	0.049437295	1
PFDN2	0.183204509	6.667157025	0.125912941	1
LYPLAL1	0.245522379	4.949993136	0.085838173	1
SETDB1	0.236672774	5.322567171	0.114025297	1
PIP5K1A	-0.285414389	7.314559331	0.116934232	1
ANP32E	-0.193122455	7.566655354	0.140344598	1
DTL	-0.377374464	6.234574429	0.011623386	0.68749409
DYRK3	0.369387157	6.735174129	0.008671651	0.584679482
TAF1A	-0.250385572	4.42418548	0.101733861	1
DUSP10	0.53398461	1.978120423	0.049494501	1
ATP8B2	-0.245073647	4.067346279	0.132947386	1
ADAM15	-0.231263628	6.50585301	0.140183463	1
RAB13	0.174043301	6.584314088	0.147814404	1
UBAP2L	0.24661372	7.866250981	0.027297707	0.97963546
GUK1	0.241844383	5.729724041	0.163653007	1
PARP1	-0.152088139	7.916339924	0.191967402	1
PSEN2	-0.244435845	4.110672735	0.159260062	1
PYCR2	-0.264316057	5.56113836	0.049392773	1
LBR	-0.228372711	6.951312637	0.067494693	1
PTPN7	-0.178899146	6.128090495	0.161769925	1
RHOB	0.494922549	6.014905063	0.059976294	1
RPS27A	-0.224929241	7.459007425	0.06541756	1
SNRPG	-0.224469075	4.522214971	0.140210522	1
PKP4	-0.252468696	6.604991178	0.037210932	1
KIAA1715	-0.248290584	6.181843515	0.054653129	1
DLX1	-0.245076407	3.998796974	0.148799684	1
VGLL4	0.586848862	5.584927676	4.82E-06	0.002923437
FAM134A	0.238084301	6.61478551	0.163756885	1
OSBPL10	-0.264756388	4.252321136	0.097866896	1
PHLDB2	-0.527137823	2.83659775	0.009966744	0.639692451
TRPC1	0.497465489	0.771698753	0.141778035	1
RUBCN	0.211852208	6.137177519	0.106876213	1
AMT	-0.436442434	2.696050411	0.201385455	1
NICN1	-0.36195683	2.948781183	0.192876577	1
EAF2	-0.44932029	0.921244296	0.191391158	1
TM4SF19	0.709503638	5.539247724	2.30E-06	0.001707858
ATP10D	0.214880403	4.540188301	0.159729988	1
ANK2	0.493141424	4.025877855	0.048702134	1
TIFA	-0.317603659	5.361118314	0.073053184	1
SPATA5	-0.223920846	5.383164165	0.138294292	1
CYP4V2	0.711461949	3.957548767	0.000202523	0.06008196
SKP2	-0.283606919	5.559575716	0.045066844	1
SSBP2	-0.349712188	3.353931764	0.128833596	1
PAM	0.173841629	6.682160696	0.142686068	1
TSLP	-0.429636794	2.843344482	0.049024016	1
ARHGAP26	0.449198785	4.122816145	0.007989449	0.568345883
TNIP1	0.308803055	6.526134804	0.062066925	1
DCDC2	-0.297665626	2.989693029	0.162640124	1
PHIP	-0.285841074	7.954326057	0.029744256	1
MMS22L	-0.486977569	6.17746003	0.000172566	0.053575774
RNF217	-0.285717714	4.36979027	0.115266947	1
SLC2A12	-0.452440425	2.488987829	0.033124929	1
AIG1	-0.308385303	5.243137477	0.074243138	1
ARMT1	-0.274952566	5.402140413	0.044869347	1
C7orf50	0.316014599	5.016076862	0.077632563	1
CCZ1B	0.307740885	3.346069073	0.135969742	1
CREB5	0.608612529	6.826213063	0.001263806	0.216305235
CDCA5	-0.261165875	6.178715624	0.145353126	1
PSPH	-0.408503461	4.254290742	0.049648664	1
TRIM4	0.170406323	5.992442027	0.175075347	1
MEPCE	0.305184755	6.678704279	0.051558843	1
NCAPG2	-0.303486675	6.693658708	0.016620637	0.816971936
SHROOM2	-0.264947678	3.301831338	0.172514868	1
ZMYM3	-0.201590188	5.819910754	0.145068578	1
ZNF711	-0.330031774	4.987766512	0.101737837	1
FBXO25	0.209533697	5.414336223	0.133564552	1
HMBOX1	0.305231669	5.412444291	0.163073586	1
WHSC1L1	-0.249391324	7.736259906	0.149573685	1
TATDN1	0.295231325	5.429144634	0.025344361	0.95041352
NFIB	-0.236957579	6.788673024	0.128003285	1
PLIN2	0.222865484	5.528444873	0.193650465	1
HAUS6	-0.235270947	6.296996752	0.089477596	1
CDKN2B	0.293897976	4.201316265	0.079695945	1
C9orf72	0.255620873	5.975528079	0.163008647	1
IDNK	0.374306682	2.047846893	0.112226359	1
CIZ1	0.184223056	8.148778735	0.121059329	1
C9orf142	-0.333193941	4.670228458	0.031702563	1
POLR3A	0.303360899	6.9851658	0.02415114	0.934544119
ADD3	-0.232471135	5.391930053	0.089706192	1
LRRC27	0.369087326	2.778204588	0.063342624	1
TAF5	-0.499339754	4.227917027	0.003038283	0.362152527
PDCD11	0.167577205	7.563581874	0.145020125	1
CAPN5	0.252122431	4.406764138	0.11236405	1
MTA2	-0.303888867	7.128432736	0.051331355	1
FRG1BP	-0.371431196	3.009692668	0.111514373	1
KIAA1755	-0.742655112	3.093297756	4.69E-05	0.018407582
DSN1	-0.394069634	5.252024832	0.007261239	0.549331223
CABLES2	-0.410474369	3.264517846	0.041904484	1
TRPT1	-0.220084643	3.783569676	0.173180723	1
CDC42EP2	0.309628519	4.372480889	0.155887876	1
TBX6	-0.515612863	0.870948487	0.143248007	1
DOC2A	-0.318409445	2.682047112	0.147858861	1
HIRIP3	-0.227990419	4.982565513	0.132928457	1
MPP7	-0.516051414	1.823430455	0.058450684	1
KIAA1328	0.347705325	2.953378685	0.139032851	1
DLG2	0.698635135	0.13246711	0.075530809	1
PRSS23	-0.597731636	3.242972625	0.001228615	0.215815979
PIP4K2A	0.187550354	6.498124298	0.123858113	1
DHX37	0.198107539	5.484184375	0.148280161	1
ITPR1	0.289887576	4.777091833	0.048775659	1
SLC7A11	-0.175322534	6.580596419	0.141845699	1
PLBD2	0.242463824	6.869363359	0.050440084	1
NCAPD3	-0.30738706	6.71402094	0.009762492	0.635421932
MMAA	0.419115657	3.036008794	0.032215362	1
ZNF827	-0.30013376	5.333595695	0.110820123	1
AMN1	-0.437149352	1.506810506	0.145882351	1
DST	0.358222283	7.730299062	0.169852641	1
TMEM56	-0.350815787	5.485660413	0.053115053	1
GEMIN6	-0.276875769	4.401348166	0.165841808	1
UHMK1	-0.206776856	8.485194815	0.102429389	1
FAM151B	0.603333142	0.514833079	0.127980356	1
SPEF2	0.358411874	2.488345757	0.129952628	1
LGI2	-0.313438795	2.098229109	0.201252628	1
CAST	0.218338731	8.287741938	0.063275827	1
PTPRR	0.644050259	1.121947956	0.104065218	1
ING1	-0.285827814	4.211548349	0.084483337	1
LURAP1L	-0.597138965	3.971014365	0.000293106	0.079856359
CFDP1	0.331101748	5.138104093	0.017993509	0.845321538
DDAH1	-0.175052683	7.766191235	0.154428988	1
ROBO3	-0.42207692	4.352277404	0.154950146	1
BTG3	-0.189060714	5.040679343	0.190485274	1
OXNAD1	0.355080358	3.79367171	0.040463848	1
EME1	-0.608650825	3.422835738	0.000916837	0.172391103
ACSS1	-0.314913161	2.936710451	0.17412246	1
ZNF18	0.340810304	2.793910105	0.137556055	1
KLF10	-0.444013005	5.795139921	0.002859467	0.353461867
CDK19	0.291507432	5.311724287	0.028310349	0.986166909
TTC39B	0.328657453	3.375179565	0.086351098	1
GPR78	0.451366538	1.078432998	0.18231072	1
ZCCHC10	-0.245889143	3.785110246	0.13144998	1
MOV10	-0.197134527	6.884888014	0.112141109	1
PPM1J	-0.449263251	3.604076594	0.028113201	0.986166909
MIER3	-0.171672927	5.648902433	0.185805566	1
C10orf12	0.3567415	5.071788599	0.042979995	1
TMEM237	-0.223105988	5.107861104	0.113628003	1
DEPTOR	0.336807715	2.072725936	0.146447662	1
RNF20	0.208554503	6.642273562	0.113796478	1
TMBIM4	0.29768321	3.489959862	0.07998173	1
CARNMT1	0.17588908	6.176323122	0.143450054	1
FAM161B	0.731352438	1.868406858	0.003834692	0.396846015
SCAF4	0.163954947	6.700101214	0.171827604	1
RPGR	0.296857102	4.75711739	0.183377799	1
ANKRD9	-0.374968876	3.808350644	0.096868447	1
SFR1	0.362947811	2.685133584	0.085544272	1
HKDC1	-0.565750234	2.090135167	0.012966385	0.732313257
TYSND1	-0.370070158	4.537382533	0.020237025	0.868471653
UTP14A	0.192309224	5.433459614	0.150759957	1
ATAD2	-0.487127443	8.264724465	5.25E-05	0.019489833
FBXO32	0.407220227	4.626100332	0.010211506	0.649160012
SASS6	-0.312817318	4.567247601	0.109166356	1
BUB1B	-0.264654388	6.785490474	0.069429286	1
PDE6D	0.457455148	3.764046209	0.022225619	0.891027065
SMG1	0.315351592	8.354108176	0.190525817	1
FCHO2	0.192501635	5.605187742	0.177825633	1
SSBP3	0.279587934	5.677538087	0.052182025	1
CLDN12	0.270484647	7.498813454	0.01596018	0.80707729
MMP14	0.274516483	5.982843609	0.048915624	1
FZD1	-0.318049929	3.447404109	0.077251004	1
MYO1E	0.319424404	5.330896961	0.036850242	1
TSC22D3	0.548704757	4.673294043	0.003280982	0.37012072
LCA5L	0.47874677	0.751382683	0.159436724	1
TAB3	0.284972727	6.113804684	0.091489059	1
C9orf43	0.624287197	0.150239688	0.128129601	1
DGKI	0.337281311	7.949415502	0.019183395	0.850793807
SKI	0.228737542	6.425571744	0.071405257	1
AGAP1	0.174550977	6.481648147	0.186371095	1
WDR66	0.783590496	0.37618713	0.050371912	1
RHPN1	-0.429719289	5.895598735	0.158041647	1
CNNM4	0.335015316	4.989834059	0.015472867	0.791428276
EYA3	0.196059469	6.477281894	0.141954694	1
HIST1H2BD	0.554846387	2.373780678	0.135313695	1
B4GALT5	0.297346783	8.107909181	0.082004316	1
FAM86C1	0.461934544	2.184321022	0.07659818	1
TAGLN2	-0.651573135	5.163436608	0.090874444	1
SLC45A3	-0.311248839	4.387109067	0.08135511	1
DUSP23	0.42302327	2.432787413	0.160839064	1
NBL1	-0.391801721	3.744367021	0.097437647	1
PINK1	-0.228536804	5.326070939	0.11739697	1
MIS18A	-0.197997496	4.759935145	0.167740406	1
DONSON	-0.322203053	5.417784352	0.019077012	0.850793807
C2orf81	0.436336851	1.712830311	0.114134554	1
CHAF1B	-0.384248556	5.00545067	0.009115887	0.602460858
ADGRG5	0.338270962	2.785397771	0.095901225	1
FAM131B	-0.268674336	4.785967989	0.077203064	1
ZNF233	0.395105491	1.441508175	0.159809644	1
ZNF235	0.404269851	3.459685415	0.153587328	1
PRMT2	0.311623716	5.272433027	0.038076988	1
PKN3	-0.274920578	7.2411255	0.033773712	1
MPZL3	-0.402844516	2.598236647	0.077340782	1
ZBTB7B	-0.237201584	5.17715162	0.134967327	1
FLAD1	-0.237045448	5.046930525	0.14098298	1
SHC1	-0.355584119	8.697163765	0.002540075	0.329223283
NLRX1	-0.245233914	3.873855754	0.146632088	1
IL6R	0.329621462	5.388251351	0.045393095	1
CCDC12	0.485614695	4.293754912	0.002667013	0.339217657
PTH1R	-0.756515747	1.611809788	0.005606319	0.482866854
TONSL	-0.417250308	6.136331733	0.008560019	0.584679482
RECQL4	-0.365310339	6.194436604	0.086037283	1
FOXH1	-0.575300114	0.424607357	0.164246978	1
SH2B2	0.281158237	3.274500481	0.161083664	1
SQSTM1	0.360238072	8.522030801	0.063151736	1
MGAT4B	0.2409972	7.292530105	0.08535788	1
MAML1	0.234976293	6.239858363	0.138719031	1
FBXL13	0.494132072	1.822504007	0.048985777	1
THAP8	0.765427088	0.779309118	0.02825844	0.986166909
ALDH16A1	-0.29190475	4.247374749	0.111177056	1
LSM12	0.222875704	3.826933818	0.179722604	1
EMC10	0.287816311	5.416608357	0.056075443	1
SPC24	-0.5136425	4.477042165	0.028878117	0.994131669
LEMD2	-0.211265693	5.655048549	0.199109212	1
ADCY10P1	-0.421374599	1.549142349	0.128468881	1
SENP3	-0.193532016	4.744927518	0.200951756	1
WDR90	-0.381453879	5.384873354	0.160984613	1
CCDC78	0.599653162	1.991151536	0.028366149	0.986166909
C16orf59	-0.420096133	2.591628148	0.063381492	1
ZNF75A	0.489410343	1.706170905	0.093965565	1
LBHD1	0.427173819	3.192534783	0.140024267	1
CMPK1	-0.1615774	7.321577283	0.158408242	1
KLHL21	0.320615575	6.920260939	0.035971905	1
SDC3	0.19309335	4.729001212	0.169602856	1
USP1	-0.291486636	6.984057817	0.015423462	0.791428276
EXTL2	-0.240603998	5.61891743	0.062040272	1
SLC30A7	-0.172659431	6.341870012	0.173158566	1
NBPF20	0.34765809	3.287566584	0.172755405	1
MRPL55	-0.303925266	4.079891682	0.050534468	1
PEX13	-0.30099028	5.688655254	0.0214443	0.876918967
CCDC138	-0.363029424	3.498830753	0.053603564	1
PACRGL	0.386382973	3.624327002	0.021080558	0.87362775
LYSMD1	-0.323183309	3.45653791	0.066242804	1
RNF149	0.250945666	6.338843548	0.083491204	1
PBXIP1	0.191207821	4.922743831	0.188194583	1
IGFN1	0.946212334	0.561587298	0.035678322	1
TMEM79	-0.349640116	2.62944958	0.129620515	1
ADORA1	-0.359314398	2.349933121	0.182681176	1
SGOL2	-0.183337648	5.986967066	0.157697067	1
RPL22L1	-0.202190528	8.42558285	0.081911854	1
PPM1L	0.242522105	4.54632394	0.123051946	1
ICA1L	0.408033578	3.818943222	0.012047489	0.702151982
SPICE1	-0.334500036	4.549303545	0.053194665	1
CCDC191	0.455271561	2.765534355	0.145669696	1
CDS1	-0.215125453	3.91908059	0.187977166	1
