Symbol	logFC	logCPM	PValue	FDR
KIAA1211	0.907042759	4.682222655	1.31E-15	1.96E-14
NFKB1	0.855867641	5.501899335	3.63E-15	5.19E-14
CPE	-0.927260655	3.725382241	2.93E-12	3.13E-11
TRIM2	-0.916309487	5.370655376	1.95E-18	3.80E-17
KLHL5	0.641777519	4.965036567	3.95E-09	2.90E-08
UGDH	0.526533377	6.98349687	1.71E-09	1.33E-08
B3GAT1	-1.359872276	4.374572084	6.47E-31	2.59E-29
LPXN	1.248916202	3.566936469	9.63E-15	1.33E-13
DTX4	-1.795768317	2.174552822	2.84E-18	5.47E-17
EHD1	1.389860595	6.418547142	3.41E-36	1.82E-34
ST3GAL4	0.991765027	4.311380882	3.36E-16	5.30E-15
FOLR1	-1.19975582	3.413010341	1.75E-14	2.35E-13
PANX1	0.690755588	5.362583642	2.85E-12	3.05E-11
CEP126	-0.920627451	3.264044067	2.64E-09	1.99E-08
EIF4G2	0.813677957	10.42704718	1.71E-22	4.45E-21
ACCS	-1.483746057	5.61989582	1.08E-21	2.63E-20
AMBRA1	0.934367372	6.222216209	4.69E-26	1.53E-24
NAA40	-0.739886129	5.782823551	8.10E-10	6.56E-09
SLC35F2	0.5814043	7.078265483	5.57E-11	5.19E-10
C11orf21	-2.725750932	4.098494276	9.13E-87	2.40E-84
EXPH5	1.001360213	6.263120298	3.42E-19	7.06E-18
VWF	1.780809861	1.351486875	7.20E-11	6.64E-10
P3H3	-1.093152484	3.917033221	2.64E-15	3.83E-14
CORO1C	0.759323839	8.301422857	3.03E-17	5.25E-16
ASIC1	-1.196288068	5.328180607	6.31E-29	2.38E-27
CAPRIN2	-0.814753808	5.557734427	2.39E-09	1.81E-08
KCTD10	0.56412334	6.027516176	1.13E-09	9.03E-09
MVK	1.780781623	4.085880715	2.91E-33	1.35E-31
IL23A	1.944900921	5.489424219	4.57E-73	8.58E-71
ELK3	1.820657904	5.589560194	4.88E-63	7.07E-61
RAD51AP1	-0.784365869	4.560532589	5.24E-12	5.42E-11
OAS3	0.718265456	5.013385798	1.47E-11	1.45E-10
RASAL1	-0.867832819	3.435997976	3.56E-09	2.63E-08
RFC5	-0.687422767	4.984545541	1.51E-09	1.18E-08
CPSF6	-0.87072959	7.827929514	1.97E-24	5.80E-23
ING4	-0.955010428	4.994658462	1.07E-12	1.20E-11
GNB3	-1.594587002	2.484078876	5.06E-17	8.66E-16
C2CD5	-0.535304726	8.064661969	6.61E-12	6.76E-11
FGFR1OP2	-0.60081877	7.102840618	2.46E-11	2.38E-10
PPARD	1.375480882	4.929193313	1.92E-35	9.85E-34
MCM3	-0.670379374	7.495619518	5.56E-15	7.81E-14
MDGA1	2.812376161	1.963410917	2.46E-29	9.43E-28
ICK	-0.486147746	7.487452678	2.51E-09	1.90E-08
FBXO9	-0.909215482	6.224900854	1.22E-21	2.97E-20
BACH2	2.608164033	1.961382229	8.74E-26	2.81E-24
EYA4	-1.342461729	3.829304556	1.84E-24	5.43E-23
SLC16A10	-1.437723175	4.993457077	1.45E-39	9.04E-38
HECA	1.114500674	4.389825455	3.61E-18	6.86E-17
QKI	0.984556868	4.954048275	3.04E-19	6.30E-18
MDFI	0.940580057	3.61664446	4.43E-11	4.16E-10
SMOC2	-2.815646622	6.030834858	6.36E-179	1.33E-175
PTK7	-1.012502372	7.920968972	3.92E-36	2.08E-34
TMEM30A	-0.529837882	7.368562326	1.04E-09	8.35E-09
VEGFA	-0.905044565	7.204951824	2.27E-17	3.97E-16
SLC29A1	-0.646846816	5.313264078	1.95E-10	1.72E-09
ENPP5	-1.44629595	1.813360744	1.93E-10	1.70E-09
ERBB2IP	0.537011728	7.474260941	2.65E-10	2.28E-09
HMGCS1	2.193719105	7.750595185	1.08E-135	7.90E-133
DAP	0.87503918	6.661308121	5.17E-15	7.28E-14
KIF20A	0.981734162	4.90826025	3.56E-18	6.77E-17
HMGCR	1.096645673	7.208053819	5.55E-41	3.66E-39
ARSB	1.124876362	4.457611665	4.97E-21	1.16E-19
RASGRF2	1.302293214	4.76450251	5.79E-28	2.09E-26
GNPDA1	0.724055219	6.739808134	1.05E-10	9.53E-10
PPWD1	-0.582968135	5.757835311	3.41E-09	2.53E-08
DPYSL3	0.569985816	6.9694216	5.63E-10	4.67E-09
HMGXB3	0.507762071	6.745760946	1.32E-09	1.04E-08
DBN1	0.8930769	7.191876988	1.57E-17	2.79E-16
AMOTL2	1.057218248	4.901796858	1.49E-18	2.95E-17
RBP1	1.538696614	7.525389273	1.09E-71	1.98E-69
SLC25A36	-0.905892624	7.406079604	2.29E-21	5.47E-20
BCHE	-1.496339702	2.695188225	1.18E-17	2.13E-16
PFKFB4	1.196280343	4.006770543	1.67E-19	3.55E-18
COL7A1	0.997938322	5.469082711	1.36E-10	1.22E-09
HYAL1	3.416392355	3.39897991	4.94E-80	1.02E-77
CBLB	1.017931754	4.566140735	3.16E-18	6.04E-17
C3orf52	1.332316766	3.731002404	6.33E-18	1.17E-16
FRMD4B	1.21877939	3.139568532	9.33E-15	1.29E-13
MAPKAPK3	0.913294221	6.188409272	9.81E-23	2.60E-21
EEF1B2	-0.588979212	6.123241112	2.25E-10	1.97E-09
CCL20	1.342015035	2.241868935	3.26E-09	2.43E-08
ACVR1	1.083162514	4.21700807	1.41E-17	2.52E-16
SPTBN1	1.180413437	9.513159251	3.25E-38	1.90E-36
RTN4	0.600117578	8.517945814	1.33E-12	1.48E-11
HTRA2	0.841324837	4.391058494	2.66E-10	2.29E-09
FANCL	-0.824035283	5.54246173	1.91E-13	2.32E-12
FN1	2.98877062	3.211842229	6.06E-60	8.22E-58
FHL2	0.704765555	5.605463906	2.52E-11	2.43E-10
HPCAL1	0.914172481	6.617788976	9.95E-25	2.99E-23
ODC1	0.767931464	8.975127249	5.64E-18	1.05E-16
SRSF7	-0.517687366	7.501646407	3.35E-09	2.49E-08
WIPF1	1.367910712	6.195692685	5.06E-44	3.72E-42
AAK1	1.192901234	6.32999126	1.85E-24	5.45E-23
TIA1	-0.803760008	7.015682214	9.84E-13	1.11E-11
MSH6	-0.643337042	6.723299596	2.16E-13	2.61E-12
DHCR24	0.670815768	7.513085692	2.19E-14	2.90E-13
ERRFI1	0.801672987	7.385629689	1.69E-23	4.73E-22
RNF19B	1.132675857	4.092879675	7.03E-18	1.30E-16
IVNS1ABP	-0.572532879	6.983051351	6.66E-12	6.81E-11
MFN2	0.547554419	7.315444322	2.17E-10	1.91E-09
NCF2	2.850040771	0.431287353	4.23E-10	3.58E-09
SRSF11	-0.548744874	8.157816104	3.30E-09	2.45E-08
CRYZ	0.606838364	6.118261205	8.35E-12	8.45E-11
KIF21B	0.652591559	6.187744187	4.15E-11	3.91E-10
MAP7D1	0.691413217	6.447679225	2.36E-10	2.06E-09
RRAGC	0.80879531	4.392559632	2.53E-10	2.20E-09
LGALS8	-0.496720871	7.304501164	2.79E-10	2.40E-09
BMP8B	-0.902444927	3.621951639	5.30E-11	4.96E-10
KDM5B	0.548055649	6.350037453	3.62E-10	3.07E-09
ECE1	0.677089926	7.250516472	3.63E-12	3.83E-11
CD46	-1.246859686	8.85786657	1.16E-42	8.20E-41
CDC20	1.179506445	5.382757924	1.24E-21	3.01E-20
PIK3R3	1.465511378	2.462541162	8.81E-15	1.22E-13
RSRP1	-1.269144297	6.939862574	6.26E-10	5.15E-09
PROX1	-0.583842135	8.84364666	9.08E-12	9.14E-11
CENPF	1.012187526	8.013423949	1.79E-31	7.50E-30
02-mar	-0.826282683	3.59991744	1.54E-09	1.20E-08
KIF14	0.985353532	5.242139522	1.47E-20	3.39E-19
NRP2	1.271940784	5.919713281	4.51E-38	2.59E-36
CASP8AP2	-0.650182846	5.701551103	6.96E-10	5.69E-09
RAB32	1.091986532	4.371065284	1.40E-16	2.32E-15
MYB	-1.435533799	5.016861719	8.06E-42	5.44E-40
PKD2	-0.956790872	5.333943661	4.06E-21	9.53E-20
ELL2	0.779892222	5.374302967	3.70E-14	4.79E-13
GDA	0.995828774	4.039014496	2.18E-14	2.90E-13
KLF9	1.395560064	3.178396732	1.57E-15	2.32E-14
TJP2	0.563452832	6.962547156	5.67E-11	5.28E-10
NDUFA8	0.687028915	5.639048663	1.82E-09	1.40E-08
NPC2	0.894831619	4.278538698	1.62E-12	1.78E-11
RBM25	-0.649348319	8.224493652	2.68E-09	2.02E-08
EIF2B2	0.700219201	5.08805034	2.64E-10	2.28E-09
OGFRL1	-0.72467368	4.867158127	5.34E-11	5.00E-10
MXI1	-0.707129304	4.985488947	5.92E-11	5.50E-10
HELLS	-0.737656912	6.185362865	1.56E-12	1.72E-11
AVPI1	1.175026497	3.825265813	2.86E-15	4.13E-14
GOT1	0.931472817	5.826428536	2.06E-16	3.33E-15
GNA13	0.464946189	7.708089758	3.62E-09	2.67E-08
MRPS14	-0.677538642	5.217443657	2.31E-09	1.76E-08
ACAT2	1.728950212	5.42004053	1.44E-48	1.23E-46
KIAA1217	1.528683496	5.796286162	6.63E-53	7.14E-51
DNAJC15	-1.184280447	5.647166519	3.98E-28	1.44E-26
SMAD9	-1.346942198	1.766014405	2.07E-09	1.58E-08
EXOSC8	-0.635562067	5.762374	1.73E-11	1.71E-10
TGFBI	-0.749978473	6.970166924	7.96E-11	7.32E-10
EGR1	1.036383301	7.108690051	4.61E-33	2.12E-31
MTERF2	-1.612926951	3.708088772	2.75E-26	9.10E-25
CLU	1.337765032	2.325966857	1.63E-09	1.27E-08
TBX2	0.800925161	4.688572531	3.71E-12	3.91E-11
ECHDC2	-1.262305838	4.089943894	2.75E-12	2.94E-11
DEPDC7	-1.601761613	6.043413427	1.27E-65	1.98E-63
GPSM2	0.795846972	5.515668351	7.70E-13	8.79E-12
MTERF4	-0.643692768	5.289084979	7.01E-10	5.72E-09
FAM126A	0.900678521	3.482935057	1.41E-09	1.11E-08
FKBP9	-0.534926992	7.506530684	3.40E-11	3.23E-10
POLM	1.096561892	5.732712868	1.30E-26	4.39E-25
PLAU	3.924194699	4.746921895	1.26E-143	1.23E-140
BICC1	-0.779403152	5.634609749	1.44E-16	2.37E-15
CIT	1.009621853	6.829325171	1.48E-26	4.94E-25
RASSF8	0.813249943	4.576290959	2.88E-12	3.07E-11
ITPR2	-1.034144252	7.759257833	3.69E-31	1.50E-29
ADGRE5	0.606036545	7.143085751	5.51E-10	4.58E-09
GIPC1	0.681986196	5.610875168	2.25E-10	1.97E-09
OPTN	1.12724671	6.954140899	6.67E-22	1.66E-20
MMP19	2.427435736	2.857362724	1.09E-37	6.19E-36
NR4A1	1.532349358	3.072476767	7.89E-20	1.72E-18
SARDH	-1.277925556	3.746907837	9.91E-20	2.14E-18
PLA2G12A	-0.596900677	5.693094137	6.53E-10	5.36E-09
ACSL3	0.691473589	7.412832183	3.25E-12	3.45E-11
SLC12A4	0.706217256	6.224379611	1.11E-12	1.24E-11
FAM210B	-0.899541435	5.312712274	2.48E-17	4.34E-16
WFDC3	3.23487628	0.626749762	1.79E-15	2.63E-14
SDC4	1.692830481	7.065131178	2.89E-80	6.15E-78
SRSF6	-0.930651651	8.281684106	1.10E-25	3.50E-24
RAB22A	1.35454162	7.641704037	1.49E-57	1.82E-55
PPP4R1L	2.227999986	3.272880141	1.62E-28	5.98E-27
PMEPA1	0.905847544	6.722654483	6.88E-23	1.84E-21
ATP8A1	-1.092522251	3.042310938	9.29E-12	9.35E-11
POF1B	0.636005636	6.958113381	2.10E-12	2.28E-11
SIRT5	-1.235927337	4.29069123	6.84E-25	2.08E-23
HIST1H2BJ	2.167646129	1.327362647	9.52E-13	1.07E-11
KLHL31	-1.930802072	2.757636318	2.27E-26	7.55E-25
SOX4	1.406180336	9.235101902	2.25E-64	3.44E-62
RUNX2	1.748144367	2.296001837	1.85E-16	3.02E-15
LRRFIP1	0.559825926	7.885425199	9.43E-11	8.60E-10
RAB17	-1.038699017	5.442794504	1.24E-23	3.51E-22
AHNAK	2.859294969	9.604765231	1.33E-88	3.59E-86
SSUH2	2.636484579	0.918423303	2.57E-13	3.08E-12
MT2A	1.644582601	3.994414799	4.76E-30	1.86E-28
TMTC4	-0.79372195	5.285970214	7.46E-14	9.39E-13
EFNB2	0.645248946	8.178478142	5.35E-13	6.18E-12
PAX8	0.902629745	3.573979108	1.79E-09	1.39E-08
C3	4.68364192	3.37324245	2.55E-85	6.33E-83
OPA3	0.666812059	5.431518493	5.01E-11	4.71E-10
RTN2	1.187479503	3.537830446	2.28E-15	3.32E-14
VASP	0.875582084	7.052879543	7.22E-16	1.10E-14
SDCBP2	1.988101768	3.495283691	7.28E-34	3.49E-32
NAPB	-0.709222144	5.421586395	6.13E-10	5.05E-09
RBCK1	0.56934384	8.474409007	2.17E-11	2.11E-10
TMX4	-0.744607133	7.005567975	1.87E-18	3.65E-17
TMEM74B	-1.629005611	3.653633698	2.01E-27	7.08E-26
CEP250	0.655339867	7.060660638	2.67E-12	2.87E-11
AMOT	1.458065241	3.012694238	1.91E-17	3.36E-16
XRCC3	-0.909112412	3.743733424	2.56E-10	2.22E-09
MCF2L	-0.517670808	6.836249196	1.22E-09	9.69E-09
F10	-1.406380752	4.221671197	6.44E-31	2.58E-29
CAPNS1	1.006459694	7.722679914	7.07E-12	7.21E-11
PRDX5	0.63097436	6.769734528	8.08E-11	7.42E-10
RRAS	2.12930236	2.546206603	1.36E-26	4.55E-25
DLGAP5	0.749684544	5.334090936	8.69E-10	7.03E-09
L3HYPDH	-1.254822511	3.792597267	3.11E-14	4.05E-13
PLEKHG3	0.879253573	6.769088039	2.24E-18	4.35E-17
AIF1L	-0.921523702	4.554134216	3.70E-16	5.78E-15
MAP2K2	0.736910792	6.166269392	1.11E-12	1.24E-11
FGFRL1	-1.41107891	8.155867367	5.00E-54	5.55E-52
KLF2	2.846512067	2.662322721	3.37E-34	1.65E-32
WDR24	0.879189158	3.459647724	2.73E-09	2.05E-08
TUBBP1	0.768857506	5.084468287	1.92E-09	1.47E-08
MACF1	0.729802148	9.236195778	1.08E-10	9.79E-10
SMARCA4	0.50995131	8.354361101	4.79E-10	4.02E-09
TICAM1	0.683375661	4.518413634	3.22E-09	2.40E-08
VIL1	-0.876286126	7.720498546	8.94E-20	1.95E-18
PTPN12	0.596431702	6.942270777	6.44E-13	7.41E-12
GNAI1	-0.624015962	5.649381523	1.96E-11	1.92E-10
ZFP36	0.98471839	4.651706347	2.31E-16	3.69E-15
RASL11B	-1.220779695	2.666599478	1.03E-11	1.04E-10
YWHAH	0.985252223	7.093868414	2.66E-19	5.55E-18
MGAT3	-2.622663377	2.960196509	3.66E-46	2.90E-44
CDC42EP1	0.99250547	6.070971099	4.23E-20	9.47E-19
BAIAP2L2	-0.811051562	5.192182002	1.21E-14	1.65E-13
RAC2	2.459971939	2.457596778	4.85E-32	2.11E-30
LIF	1.354466175	4.582202137	6.91E-26	2.23E-24
KRT17	4.290815488	1.640272028	1.98E-32	8.84E-31
VGF	1.115684124	3.00357035	2.61E-10	2.26E-09
FLNC	4.258810242	3.992735635	1.81E-124	1.02E-121
GAD1	-0.891611196	5.428024228	3.22E-12	3.42E-11
ORMDL1	-0.676930504	6.187032324	4.79E-13	5.55E-12
ARHGAP22	-1.628116603	2.18236511	4.99E-15	7.03E-14
CGNL1	-1.143106854	6.22707794	7.97E-32	3.41E-30
DLL4	-1.439760871	4.033774381	1.81E-28	6.66E-27
ALDH1A2	1.382120346	3.879939111	1.78E-24	5.29E-23
DUT	-0.964978137	5.767262073	3.74E-23	1.02E-21
CALML4	-1.034506676	4.481544523	6.32E-17	1.08E-15
PALLD	1.081423161	5.213684479	4.57E-25	1.40E-23
SEC14L1	0.723664925	7.159980123	1.65E-19	3.50E-18
SHC2	-2.079817149	0.916966654	2.14E-11	2.08E-10
ABHD17A	-0.879714327	3.394998458	1.09E-09	8.72E-09
GAMT	-1.584073743	1.550192554	5.07E-10	4.25E-09
SAT1	-0.745023441	8.316405988	1.64E-13	2.00E-12
LDLR	2.336860176	8.086563803	9.32E-148	9.75E-145
KIF1A	2.875883727	5.74114265	4.19E-105	1.75E-102
SLC27A1	-0.973654358	3.528721768	9.07E-12	9.14E-11
COLGALT1	0.562256328	6.672369828	1.81E-10	1.60E-09
SNX9	0.538814187	7.76468716	3.98E-11	3.76E-10
ARPC1B	1.179701372	5.806070615	3.23E-36	1.74E-34
GDF15	0.607632628	7.48558671	6.50E-11	6.01E-10
JUND	1.261697186	6.887736883	2.84E-34	1.40E-32
HELZ2	1.317584502	5.722572507	2.62E-34	1.30E-32
SAMD10	-1.055731105	3.682630613	1.84E-14	2.46E-13
CYP2E1	-1.565971956	2.550434913	2.83E-16	4.50E-15
PNPLA7	-1.208475532	3.269769462	4.84E-15	6.84E-14
ZNF337	-0.722397033	5.369335758	1.97E-09	1.51E-08
SESN2	1.448137557	6.044985283	4.42E-53	4.83E-51
THEMIS2	2.165649301	1.100457125	1.33E-12	1.48E-11
CLIP1	0.511500454	6.902611614	2.62E-09	1.98E-08
HABP4	0.810189483	4.710714725	4.70E-13	5.47E-12
UBA1	0.595866849	9.074042766	1.21E-10	1.10E-09
AKAP12	4.465047313	11.10853366	0	0
SYNE1	1.351122136	3.75512704	2.52E-12	2.72E-11
RBM39	-0.81056835	8.995319542	1.07E-12	1.20E-11
GGT7	-1.075791171	5.468326872	3.22E-18	6.15E-17
ZNF141	-1.19498023	3.381631237	1.61E-15	2.38E-14
GINS2	-1.246543383	3.554853633	1.10E-17	1.99E-16
CAP1	0.750181589	7.510683281	2.12E-14	2.82E-13
PPT1	-0.627600635	6.819727013	2.02E-09	1.55E-08
MRPS25	-0.737262286	6.367641403	4.21E-12	4.41E-11
SH3BP5	0.842019802	4.650794127	5.19E-12	5.37E-11
SLC6A6	0.70734733	7.072921873	1.89E-16	3.07E-15
ACLY	0.582898251	8.315696284	3.72E-10	3.15E-09
VPS25	0.706006897	5.72361451	1.15E-09	9.13E-09
DIAPH1	0.772258401	7.998897136	3.55E-19	7.32E-18
ACAP3	-0.858367616	6.244929599	4.07E-09	2.98E-08
ANO1	3.161069803	7.299263063	2.89E-203	8.48E-200
KREMEN2	-1.602688846	1.53653123	3.33E-10	2.84E-09
MAP1B	1.147611212	9.437944115	6.15E-40	3.93E-38
TNS4	0.985822453	6.883699355	2.12E-20	4.83E-19
ABHD12B	-0.833878417	4.899824999	1.11E-15	1.66E-14
ZSWIM4	0.897808462	4.349285582	1.35E-13	1.67E-12
TRIM5	1.371622548	3.989677963	2.09E-24	6.15E-23
PRKAA1	-0.610270863	7.197421414	6.26E-14	7.92E-13
RAP1GAP2	0.628462363	7.109236771	2.87E-13	3.41E-12
MYBBP1A	-0.603531843	6.852622304	4.33E-11	4.07E-10
SERPINF1	-0.660377568	6.74007528	1.88E-09	1.45E-08
PNISR	-0.865799747	6.926953408	1.63E-16	2.67E-15
FIGNL1	-0.638867889	5.846123534	3.68E-10	3.13E-09
ITGB4	1.371196877	8.959591323	9.22E-58	1.14E-55
WBP2	0.920618507	6.945772406	2.67E-21	6.35E-20
H3F3B	0.45723816	9.370504873	1.36E-09	1.08E-08
ZRANB2	-1.128075655	7.993812956	4.86E-38	2.78E-36
DLG4	-1.003869595	4.856711077	1.43E-17	2.56E-16
PCED1A	-1.06035352	5.58268622	4.97E-23	1.34E-21
PCNA	-0.94768655	6.992295859	2.40E-24	7.00E-23
RIN2	0.967362312	5.57872341	5.10E-18	9.52E-17
KIAA0907	-0.953411088	7.260960815	1.48E-16	2.44E-15
DCAF8	-0.788536077	6.353081971	2.11E-10	1.85E-09
SYT11	0.744786835	6.453686167	1.63E-13	2.00E-12
NASP	-0.585466363	7.291277999	1.69E-11	1.67E-10
LPIN3	-0.932532622	4.234666935	1.73E-13	2.11E-12
FBXO44	-1.314012727	3.386116915	8.66E-17	1.45E-15
USPL1	-0.677968006	5.573281232	9.68E-13	1.09E-11
WASF3	-0.856319557	5.123386858	7.68E-16	1.17E-14
DCLK1	3.063562218	0.818674598	1.02E-16	1.69E-15
CNDP2	0.611953193	5.855331218	2.60E-09	1.97E-08
ZNF767P	-1.386941045	5.234159113	1.49E-17	2.65E-16
C12orf29	-0.620313228	5.084146224	3.05E-09	2.28E-08
SWAP70	0.616254583	6.179310285	2.87E-12	3.07E-11
AMPD3	1.567444933	5.519730118	4.13E-43	2.98E-41
MICAL2	0.815969541	5.888724329	8.31E-17	1.40E-15
C14orf1	0.820630446	5.01901067	1.62E-12	1.78E-11
C14orf159	-1.047418971	4.366162351	7.21E-17	1.22E-15
TTC9	1.664076476	3.033912601	1.56E-22	4.09E-21
LOXL2	1.183383249	2.713594234	1.76E-11	1.73E-10
CCNB1	0.696717825	6.549199976	1.60E-09	1.25E-08
IRAK2	1.475740847	4.910853095	1.63E-40	1.06E-38
BHLHE40	1.380040499	7.376361339	8.62E-51	8.20E-49
PTPN22	-0.947350758	3.5063373	1.34E-11	1.33E-10
NOTCH2	1.653471329	4.162303712	7.15E-32	3.08E-30
SPIRE1	0.509127083	6.994076757	9.90E-10	7.96E-09
IL6ST	0.820084691	5.88085397	1.18E-14	1.61E-13
NAV1	1.391137688	7.40718039	6.76E-43	4.85E-41
EMP1	4.975446471	6.758362607	0	0
SPOCD1	2.229474744	0.690551258	6.59E-10	5.41E-09
PHC2	0.871053272	7.165839522	8.97E-24	2.56E-22
CDCA8	0.879268437	4.97958818	2.41E-14	3.17E-13
HOOK1	-0.774426622	6.604753377	2.55E-20	5.77E-19
FADS2	1.202844556	4.443307655	2.41E-16	3.85E-15
ARGLU1	-1.710568389	8.864678255	5.11E-27	1.75E-25
BIVM	-0.595021192	6.4976019	1.10E-10	9.99E-10
ETS1	3.143656321	7.044413447	4.63E-215	1.69E-211
OSTF1	1.090375715	4.544731225	3.10E-18	5.94E-17
RFK	-0.583524651	5.381184603	1.58E-09	1.23E-08
ANXA1	2.569491346	3.580890042	1.40E-52	1.47E-50
ADAM19	1.387645171	6.123626018	4.37E-49	3.88E-47
CCNJL	1.044958693	3.929493193	3.45E-14	4.47E-13
TES	0.739234833	7.170259284	1.86E-17	3.30E-16
CD63	0.615821372	8.42918439	1.08E-12	1.21E-11
GLS2	-0.945780512	4.99272722	1.47E-19	3.15E-18
B4GALNT1	1.40457973	4.472058631	7.38E-31	2.94E-29
COQ10A	-0.795044503	4.006505021	3.50E-10	2.99E-09
KRT7	2.724034438	4.764381328	5.76E-97	2.06E-94
NHSL1	0.554559596	7.137788294	2.28E-09	1.74E-08
DYSF	4.886939139	1.033058292	1.93E-28	7.10E-27
FHOD1	-1.042231916	4.99380693	2.19E-16	3.51E-15
SLC9A5	-1.25021661	3.110971544	3.13E-15	4.50E-14
DNAJB2	1.101419064	5.031678003	3.49E-24	1.01E-22
CYP27A1	0.895817204	3.683704808	2.48E-09	1.88E-08
ARHGEF4	1.707721545	6.582513825	1.57E-60	2.15E-58
ALDH1L2	-0.909380447	4.169689945	1.75E-13	2.13E-12
FLNB	1.741998002	9.737888967	7.21E-83	1.68E-80
NEK3	-0.919133608	4.016932384	2.14E-12	2.32E-11
THSD1	1.600798489	3.228231087	1.62E-21	3.90E-20
RCBTB1	-0.624015384	6.39210606	1.20E-09	9.57E-09
LMO7	0.508245041	8.840127762	6.30E-12	6.47E-11
SCEL	5.612375282	3.559943469	9.06E-127	5.53E-124
SPRY2	-0.607759906	5.927362167	8.55E-11	7.84E-10
LCP1	1.072801501	9.398840813	1.40E-25	4.45E-24
SETDB2	-0.721486314	6.059107133	1.46E-14	1.97E-13
CHST12	-0.928178458	4.537999892	2.33E-15	3.39E-14
NUPL2	-0.931490653	5.861076726	9.90E-13	1.12E-11
NACAD	1.855930303	1.401065684	9.19E-13	1.04E-11
LIMD2	1.637069877	3.147319781	1.26E-23	3.57E-22
GALNT5	1.243246911	6.954697885	1.44E-41	9.69E-40
DNAJC1	0.749345227	4.895486301	1.66E-11	1.64E-10
LRRC8A	1.443798684	7.290382765	3.86E-57	4.56E-55
RALGPS1	-1.280245165	3.346411646	4.83E-18	9.05E-17
FAM129B	0.983908189	7.310519872	4.55E-25	1.40E-23
DAB2IP	0.760130883	4.770694235	3.19E-11	3.04E-10
SLC31A2	1.428304015	2.174469038	1.02E-11	1.02E-10
IL11RA	-1.423656474	3.715252163	2.33E-26	7.74E-25
TLN1	0.928357437	8.246882007	1.57E-22	4.11E-21
DNAJB5	2.00171414	1.270767387	3.96E-12	4.17E-11
KIF13A	0.83927487	5.182761216	4.14E-15	5.90E-14
TUBB2A	1.655243179	3.523087666	3.93E-19	8.09E-18
UQCC2	-0.785924796	4.030175359	4.78E-10	4.01E-09
HMGA1	1.704265287	10.15279599	1.03E-45	7.99E-44
FGFBP1	2.294467812	1.232773694	6.63E-13	7.61E-12
TTC29	3.561272045	0.955710329	2.07E-20	4.73E-19
MYO7A	-1.387440596	3.094201772	1.43E-19	3.07E-18
CREBZF	-1.18432941	7.596406274	2.70E-16	4.29E-15
TTPA	-1.605991911	3.428170008	1.13E-27	4.04E-26
SLCO5A1	1.162451098	2.541612171	1.08E-09	8.63E-09
SDCBP	1.094245893	6.315155973	4.23E-18	7.97E-17
SORL1	-0.745725572	8.852962401	5.54E-18	1.03E-16
TRIM29	1.189257986	5.831925758	5.75E-19	1.17E-17
CASC5	0.663864683	6.029394174	2.98E-11	2.86E-10
ITPKA	1.803391486	2.847164938	5.45E-21	1.27E-19
UACA	1.205241887	5.794797765	1.67E-35	8.64E-34
STRA6	-1.249648181	5.701016116	3.85E-38	2.24E-36
BCAR3	1.134470167	3.943275698	1.20E-17	2.17E-16
TTLL7	-0.696747104	4.872637967	1.27E-10	1.14E-09
ARHGAP29	1.069868918	5.691513664	1.23E-29	4.74E-28
SLC44A5	-1.019223668	4.354191653	1.32E-14	1.79E-13
CGREF1	-0.766547785	6.067083393	2.11E-15	3.10E-14
KHK	-1.025805721	3.121644253	2.29E-10	2.00E-09
ADCY3	-0.505486705	6.297431379	3.68E-09	2.71E-08
MYOF	1.379211415	8.513335046	9.47E-56	1.11E-53
TACC2	0.655479625	5.507896305	1.07E-09	8.56E-09
DUSP5	2.303905326	5.427553668	1.90E-46	1.51E-44
CEP55	0.772568368	5.634237738	1.69E-14	2.27E-13
DNAJC13	0.624949541	6.89850988	8.78E-13	9.97E-12
CARF	-0.90804657	3.798810078	6.25E-10	5.14E-09
SSFA2	0.516828653	7.955055773	8.70E-11	7.96E-10
SLC40A1	-1.407041142	2.966584952	3.92E-18	7.42E-17
TMOD3	0.505420119	7.025595697	1.48E-09	1.16E-08
APH1B	-1.429882406	1.955152127	7.78E-12	7.91E-11
SEMA7A	1.859181541	3.14178897	1.25E-27	4.47E-26
SEC31A	0.736954329	7.497871251	8.55E-18	1.57E-16
GPAT3	2.590943611	4.993645152	4.35E-84	1.04E-81
BMP2K	0.716716626	6.292679155	8.47E-16	1.28E-14
ANXA3	1.157311309	7.115927331	1.50E-33	7.11E-32
CENPE	0.899523124	5.044370834	3.20E-16	5.05E-15
LEF1	-1.492901715	3.553670865	1.22E-24	3.64E-23
B4GALNT3	-0.957310719	3.483792881	1.99E-11	1.94E-10
09-mar	-0.976823101	4.293803413	8.66E-16	1.31E-14
PHLDA1	1.006913693	10.21248269	3.00E-39	1.84E-37
LGR5	-2.140324354	6.161392822	4.59E-113	2.17E-110
DUSP6	-0.695493002	6.732230856	1.75E-12	1.92E-11
GAS2L3	0.865256285	5.251537309	1.00E-16	1.66E-15
SLC39A5	-2.845482022	2.645765219	4.67E-46	3.68E-44
N4BP2L1	-1.140545748	3.344331493	9.96E-15	1.37E-13
ITGB7	1.412450727	3.069187308	5.96E-17	1.02E-15
CSAD	-1.164617089	5.02769743	1.03E-13	1.28E-12
LPAR6	-2.228031618	2.753265083	6.12E-33	2.77E-31
VPS37B	0.737107679	6.391543395	2.02E-16	3.27E-15
