Symbol	logFC	logCPM	PValue	FDR
STX1A	1.878313875	6.722098848	2.05E-70	1.96E-68
GARS	0.490814711	9.36998951	1.05E-11	8.19E-11
CASP2	-0.535653355	6.247210389	3.32E-11	2.47E-10
NPTX2	-1.30716318	3.005272887	1.63E-16	1.87E-15
CYP3A5	1.458215477	3.121635295	1.72E-17	2.09E-16
PTPRZ1	-0.640055574	5.39756433	1.97E-12	1.63E-11
SERPINE1	1.130721554	9.070570049	4.30E-40	1.58E-38
RPA3	-0.929232522	5.272111315	6.94E-20	9.76E-19
EZH2	-0.880649978	6.139931294	6.36E-22	9.98E-21
RARRES2	-1.438278496	1.621602311	2.68E-11	2.01E-10
GLI3	-1.269256856	7.990034321	1.65E-25	3.14E-24
BLVRA	0.596708297	5.732397316	1.73E-12	1.44E-11
YKT6	0.640457869	7.418693897	2.32E-15	2.44E-14
CLIP2	1.08168464	6.803215757	1.16E-22	1.90E-21
C5	-2.474535969	1.874148637	2.83E-30	6.77E-29
LHX6	0.631853627	5.647377058	1.28E-13	1.17E-12
DNM1	-0.603437572	5.497877374	5.69E-11	4.15E-10
NCS1	0.865337966	6.045356621	1.42E-26	2.84E-25
TESK1	0.683453687	5.209521155	2.90E-13	2.58E-12
CREB3	0.623927323	5.775708041	1.08E-11	8.41E-11
DDX58	1.945559493	3.518890087	5.72E-41	2.18E-39
EDF1	0.708145263	6.64863751	1.14E-17	1.41E-16
GLIS3	1.727663153	2.128828715	1.26E-17	1.55E-16
RAPGEF1	0.582700042	6.688794584	3.06E-14	2.94E-13
ZFAND5	0.738656056	8.145548719	4.99E-23	8.32E-22
DVL1	0.899948981	7.104863372	1.23E-26	2.47E-25
DNMBP	0.775824133	5.809945033	1.05E-16	1.22E-15
PALD1	-0.957458051	6.361106437	1.82E-21	2.80E-20
KAZALD1	-1.145789407	4.282975351	2.27E-25	4.27E-24
ANKRD26	-0.594251571	5.542335391	4.69E-12	3.76E-11
PITRM1	0.807143101	5.969633866	1.90E-22	3.06E-21
DKK1	2.770330444	4.389990127	3.17E-55	1.96E-53
TFAM	-0.625449692	6.720790736	3.14E-11	2.34E-10
ZMIZ1	1.20654261	6.277017529	3.76E-40	1.39E-38
PPIF	1.672591938	7.733078375	1.86E-100	3.25E-98
FBXL20	-0.636677318	5.876386006	1.32E-11	1.02E-10
RUNDC3A	0.977247671	6.288193828	5.56E-35	1.62E-33
UBTF	-0.655792624	6.671434717	1.11E-16	1.29E-15
RAPGEFL1	-1.063832826	2.815093812	4.29E-12	3.45E-11
RNF43	-1.030532935	6.427009454	1.06E-22	1.75E-21
RAD51C	-0.672655345	5.218249315	3.71E-12	3.01E-11
CAMTA2	0.75415505	6.180184322	1.98E-15	2.10E-14
PFN1	0.774105384	9.09992113	1.96E-16	2.24E-15
ALDH3A1	-1.297627652	3.105124274	8.05E-20	1.13E-18
SYNGR2	1.13956685	6.378871381	1.09E-33	3.02E-32
CYTH1	0.657158405	5.640465093	9.69E-12	7.56E-11
CNTNAP1	2.151990196	2.873911919	3.04E-38	9.99E-37
VAT1	0.852311357	8.393082311	2.99E-31	7.57E-30
LRRC59	0.625032134	8.168526897	3.02E-19	4.10E-18
ABCC3	0.740927375	6.971403002	1.37E-13	1.26E-12
MPP2	-1.40931944	2.60019536	7.20E-18	9.04E-17
DUSP3	0.805940334	7.018747757	3.62E-29	8.19E-28
MMD	1.042368487	5.216305925	1.32E-20	1.92E-19
WSB1	0.807128913	6.808550209	6.44E-12	5.10E-11
TNFAIP1	1.331046042	6.92570712	6.83E-69	6.45E-67
TMEM97	-0.992223728	5.760869325	5.94E-27	1.22E-25
CDR2L	0.793509337	4.594628315	1.73E-13	1.56E-12
PMP22	0.715004088	6.251849042	2.71E-13	2.42E-12
NFKB1	1.061247242	6.437564399	4.98E-39	1.72E-37
TBC1D9	0.786012601	4.765060974	1.67E-13	1.51E-12
INPP4B	-0.866509353	4.213139662	1.86E-11	1.41E-10
WFS1	-0.756387141	6.749087725	1.50E-18	1.95E-17
TRIM2	-1.161404462	8.490293498	1.27E-50	6.83E-49
NEIL3	-1.293518373	3.336708371	6.70E-20	9.44E-19
MFSD10	0.935668131	5.565794324	8.76E-12	6.88E-11
KLF3	0.694856975	6.659634112	1.31E-16	1.51E-15
KLHL5	-0.70924443	7.334637858	1.88E-13	1.70E-12
CCDC34	-1.159773153	3.793246171	9.22E-19	1.21E-17
DTX4	1.527324188	4.262706895	2.04E-41	7.97E-40
ATG2A	1.079399886	6.302903807	1.95E-20	2.82E-19
EHD1	2.090855967	6.687922153	1.74E-155	6.73E-153
ST3GAL4	0.928333134	5.114708187	2.67E-20	3.84E-19
CCND1	-0.754538041	11.00965063	3.49E-22	5.56E-21
PANX1	1.090414454	5.674585873	4.62E-34	1.30E-32
RNF141	-0.731393242	5.787582495	8.50E-14	7.89E-13
IL10RA	2.249442941	1.344248888	5.01E-17	5.96E-16
BIRC2	1.045038798	6.702711095	4.70E-25	8.66E-24
SLC1A2	-2.73118158	2.436824673	1.00E-49	5.25E-48
C11orf21	-1.922300726	1.600784331	3.56E-17	4.27E-16
P3H3	-0.778408682	4.037818049	7.90E-11	5.70E-10
CAPRIN2	0.741358274	6.687694609	4.07E-12	3.29E-11
IL23A	2.764499377	4.520639097	8.62E-94	1.40E-91
TNS2	-1.034934233	4.600852097	9.13E-20	1.28E-18
ELK3	0.768829289	7.782567206	5.96E-27	1.22E-25
RAD51AP1	-1.730970737	4.947070928	2.95E-61	2.23E-59
C12orf49	0.636109217	6.122605221	1.72E-15	1.83E-14
RFC5	-0.767290595	5.391508837	9.56E-14	8.83E-13
RAB5B	0.515878744	7.527372882	3.04E-12	2.49E-11
NUP107	-0.844693095	6.171537219	1.64E-22	2.65E-21
TIMELESS	-1.250129436	6.462338766	2.29E-45	1.04E-43
CPSF6	-0.64690443	7.031798008	2.55E-13	2.28E-12
C2CD5	-0.855880978	7.104882723	1.78E-28	3.90E-27
NA	-1.313101391	2.087612535	2.41E-11	1.82E-10
DSE	1.499578219	2.750241237	7.11E-21	1.06E-19
FBXO5	-0.797094576	4.736302457	6.31E-14	5.92E-13
PPARD	1.081502744	7.015862785	3.45E-32	8.99E-31
SOD2	1.813021553	7.607355245	1.62E-101	2.90E-99
MCM3	-1.333920768	7.31453093	5.13E-52	2.87E-50
ICK	-0.828613912	4.509256947	4.90E-14	4.64E-13
FBXO9	-0.654529249	5.319702025	2.83E-13	2.52E-12
CD83	1.334475597	3.377251091	9.73E-22	1.51E-20
TREML2	0.986357866	6.298222391	1.30E-22	2.11E-21
ALDH5A1	-0.903768838	4.779842018	8.12E-20	1.14E-18
GMNN	-0.937428897	4.834894695	5.91E-16	6.50E-15
SLC16A10	-2.027970591	3.818661919	6.59E-60	4.80E-58
MDFI	0.723234235	4.345427454	2.44E-11	1.84E-10
TMEM30A	-0.475954301	7.037733634	5.25E-11	3.84E-10
TTK	-0.619861734	6.283315158	1.43E-11	1.10E-10
HMGCS1	1.870503682	6.897206921	3.02E-82	3.91E-80
DAP	1.187939154	7.509061192	1.56E-62	1.23E-60
NNT	-0.699401536	6.518112062	7.68E-19	1.01E-17
HBEGF	1.524510428	4.044531736	6.22E-31	1.54E-29
HMGCR	0.61147349	6.712914807	6.02E-14	5.66E-13
LMNB1	-0.961217337	7.061667699	1.95E-40	7.30E-39
PDE4D	-1.521983234	8.340215872	2.31E-79	2.79E-77
NUP155	-0.691351357	6.701689281	1.68E-19	2.32E-18
WWC1	0.611470398	7.43976454	3.74E-12	3.03E-11
HMGXB3	0.737797553	6.860832278	1.27E-15	1.36E-14
STC2	1.10208058	8.551575296	1.27E-29	2.92E-28
CPEB4	1.192286796	5.944271485	5.42E-38	1.77E-36
SMC4	-0.827583784	8.580399978	2.17E-35	6.43E-34
RBP1	1.057302805	9.18779249	2.83E-26	5.58E-25
TFDP2	-1.174483199	6.185875237	7.45E-45	3.34E-43
WNT5A	0.775997118	7.565532226	1.16E-20	1.70E-19
HES1	0.683559643	4.459042601	7.43E-11	5.38E-10
C3orf52	1.199689687	5.246308939	5.39E-38	1.77E-36
FRMD4B	-1.214928836	3.432312582	9.13E-21	1.35E-19
CSPG5	-2.649140654	0.823179476	1.61E-16	1.84E-15
MAPKAPK3	1.040969949	7.604508113	2.16E-32	5.64E-31
KLHL24	-0.565227957	6.461566449	2.25E-11	1.70E-10
VIPR1	-1.535812149	3.640597529	5.93E-26	1.15E-24
ACTR1B	0.760894921	6.513900597	2.12E-16	2.41E-15
ACTR3	0.780243666	8.891734506	3.07E-16	3.45E-15
GPD2	-0.759799707	6.227957165	1.19E-22	1.94E-21
NRBP1	0.709914367	6.595530291	4.03E-20	5.75E-19
ITGB6	1.388803756	5.682719745	8.02E-59	5.67E-57
IFIH1	1.224148259	5.763420275	1.35E-49	6.98E-48
CLIP4	0.882672589	4.574355853	5.20E-11	3.81E-10
RTN4	0.948713438	8.728608814	5.08E-39	1.75E-37
HTRA2	0.756124912	5.47875127	6.09E-17	7.19E-16
EVA1A	1.313557746	3.777546016	1.88E-21	2.89E-20
FANCL	-1.272046527	4.712121834	3.77E-33	1.02E-31
HSPE1	-0.655696587	5.577061814	1.45E-11	1.12E-10
IL18R1	2.230884467	0.421736147	8.88E-11	6.38E-10
SLC9A2	2.777721747	4.454421369	1.63E-81	2.02E-79
MLPH	1.335986779	3.411125745	7.24E-18	9.08E-17
PASK	-0.968556081	4.485312866	5.62E-11	4.10E-10
ID2	-1.206308615	6.343455835	1.47E-31	3.77E-30
HPCAL1	1.11833539	6.987121505	1.18E-34	3.41E-33
PLEKHB2	0.741776819	7.91057292	4.01E-18	5.10E-17
SDC1	0.561986777	6.272646034	8.92E-11	6.40E-10
PLEK	1.420124799	1.672002188	4.60E-12	3.70E-11
RND3	0.736446394	5.623031057	2.00E-15	2.12E-14
EPAS1	-1.024950721	9.583204582	2.10E-46	9.84E-45
NFE2L2	0.500024792	7.361947818	1.59E-11	1.22E-10
MSH6	-0.840495527	7.470669606	2.54E-34	7.24E-33
PARD3B	-0.737465665	5.07944492	4.29E-14	4.09E-13
PRRX1	-1.637921643	5.244341723	1.60E-61	1.23E-59
CHD5	1.249644607	2.362777726	1.90E-11	1.45E-10
ERRFI1	1.189307549	7.20016934	8.34E-40	2.99E-38
RNF19B	1.251359425	4.422127702	6.26E-27	1.28E-25
ARHGEF2	1.003122387	6.983016641	1.51E-39	5.37E-38
C1orf21	-1.193475524	3.132891423	8.24E-16	8.99E-15
IVNS1ABP	-0.523404639	6.460745548	2.97E-11	2.22E-10
NCF2	1.606786162	1.850692695	7.75E-14	7.24E-13
KIF21B	1.48731057	5.027031785	6.88E-37	2.16E-35
MAP7D1	1.270966582	6.180608655	2.15E-35	6.37E-34
RRAGC	0.905409998	4.926953881	1.55E-20	2.25E-19
NID1	-1.094353309	3.722238251	3.27E-16	3.66E-15
LGALS8	-0.521572088	7.639713839	5.34E-14	5.05E-13
SIPA1L2	-1.142719336	3.872292511	3.03E-22	4.85E-21
RIMS3	0.784785577	3.87463584	8.01E-11	5.78E-10
PADI2	-1.981656492	0.964577079	3.54E-12	2.88E-11
UAP1	0.81024277	6.244521015	1.22E-18	1.58E-17
GBP3	1.411622855	4.636465172	5.35E-39	1.83E-37
ECE1	1.603786043	8.022519401	7.76E-97	1.31E-94
CR2	-1.728041492	1.103393893	1.56E-11	1.19E-10
CD46	-0.754113356	8.492614561	1.04E-20	1.53E-19
TSPAN1	1.087492071	5.53838083	3.01E-23	5.10E-22
BLZF1	0.79943094	4.646707978	4.69E-14	4.45E-13
IRF6	0.825326077	5.078499491	1.49E-16	1.72E-15
PLPPR4	-1.679205394	3.411495143	5.29E-34	1.49E-32
PROX1	-1.154781946	6.008946702	1.15E-36	3.58E-35
CENPF	-0.547747763	8.227620586	2.94E-12	2.41E-11
COLEC11	-1.26023445	2.285799565	1.35E-12	1.13E-11
KLF7	1.148516921	6.023475762	1.81E-28	3.95E-27
CASP8AP2	-0.952731398	5.410183413	3.00E-21	4.52E-20
TNFAIP3	4.481474659	4.381675515	1.02E-203	8.63E-201
MYB	-1.390804425	2.280546023	1.33E-14	1.31E-13
SGK1	2.694476765	3.860933884	1.42E-77	1.67E-75
CTGF	-1.746000559	2.301120484	1.19E-20	1.75E-19
FOXO3	0.630549202	6.113481954	8.15E-12	6.42E-11
HS1BP3	0.614755729	5.631686594	3.51E-13	3.09E-12
ELL2	0.73975455	5.305373717	5.80E-13	5.02E-12
CNTRL	-0.767911425	5.23710897	9.74E-13	8.29E-12
NEK9	-0.594180448	7.499113287	7.41E-16	8.11E-15
IRF2BPL	0.621850456	5.781148619	2.57E-11	1.93E-10
LTBP2	-0.97037515	4.415699048	6.29E-17	7.42E-16
FLVCR2	1.197582522	2.334787228	1.53E-11	1.18E-10
ALDH6A1	-0.887169969	5.497469309	1.01E-22	1.66E-21
RHOQ	0.588896522	6.186814709	2.07E-12	1.71E-11
FAM98A	0.572573448	6.734099934	7.97E-14	7.42E-13
HELLS	-2.130062205	6.201409168	1.79E-72	1.81E-70
DUSP1	0.998978689	3.396868485	7.29E-14	6.83E-13
CD274	2.145438547	1.180577649	2.37E-14	2.30E-13
NUP43	-0.6126683	5.811759081	5.81E-11	4.23E-10
CCDC170	-1.65196292	1.865594125	5.41E-15	5.55E-14
PLEKHG1	2.346992568	2.464120335	4.11E-31	1.03E-29
CYSTM1	1.27011146	6.323361136	2.68E-44	1.17E-42
KCNJ5	-1.360734874	6.65691565	1.83E-54	1.11E-52
MASTL	-0.738856916	4.893817181	2.39E-12	1.97E-11
CCDC77	-0.905036049	4.287814548	3.38E-16	3.78E-15
TGFBI	0.510253707	7.915054481	5.94E-13	5.13E-12
UTP20	-0.615009693	6.472629767	3.21E-13	2.84E-12
TMPO	-0.671516478	7.574492081	4.57E-14	4.35E-13
TNFRSF10B	0.526950875	7.154257027	1.32E-13	1.21E-12
PDLIM2	1.83811048	3.748830681	7.75E-44	3.30E-42
EPHX2	-0.785739095	4.067938699	1.41E-11	1.09E-10
ZNF706	0.677674286	5.789994839	7.90E-15	7.97E-14
TRIM25	0.947746184	8.097884593	2.02E-44	8.96E-43
NCAPH	-0.849466686	5.687612574	6.48E-19	8.62E-18
KCNJ8	-3.506781309	2.25519605	1.46E-61	1.12E-59
KIF18A	-1.00249961	5.383952593	1.69E-25	3.21E-24
DEPDC7	-1.414961059	6.312090164	9.32E-52	5.18E-50
CAT	-0.745048888	5.044097313	1.76E-11	1.34E-10
ZMYM2	-0.503032263	8.091396516	6.71E-13	5.77E-12
TNFSF10	-0.882369819	3.777700758	1.00E-12	8.51E-12
CSMD2	3.049618338	0.333331668	4.05E-13	3.55E-12
GPSM2	-0.610281146	8.099465593	3.65E-17	4.37E-16
ZRANB3	-1.055950711	3.901819359	3.64E-19	4.92E-18
PAEP	2.592589257	0.624645155	5.76E-13	4.98E-12
ANXA11	0.550224884	7.233297283	9.25E-14	8.55E-13
CCDC18	-1.076633306	3.899688974	2.31E-16	2.62E-15
ZMIZ2	1.220817115	7.596013457	3.42E-31	8.63E-30
EEPD1	-0.970892722	5.386676425	1.42E-28	3.13E-27
CBX3	-0.556249875	8.581184936	2.03E-16	2.31E-15
INHBA	5.300868136	2.288118736	4.61E-89	6.89E-87
DCAF10	-0.511896177	6.417109932	5.55E-11	4.05E-10
PLAU	4.620325112	5.535723697	3.88E-235	6.96E-232
CHST3	0.81540034	4.198269093	2.06E-12	1.70E-11
ZWINT	-1.40484543	4.817206094	1.77E-37	5.68E-36
CDKN2C	-1.39592665	2.381504882	2.08E-14	2.03E-13
ADGRE5	0.806972009	6.666162842	3.24E-24	5.73E-23
GIPC1	0.80025845	6.028627271	1.53E-23	2.62E-22
CENPK	-1.113540353	4.417230265	3.60E-24	6.37E-23
OPTN	1.225968819	7.652175875	3.89E-49	1.97E-47
MMP19	2.427101014	0.869701075	3.23E-16	3.62E-15
NR4A1	0.767492785	4.817327458	7.55E-14	7.06E-13
CDK2	-0.59326367	6.256425127	8.29E-13	7.11E-12
NFE2	-1.931245029	2.441980207	1.77E-25	3.36E-24
STIL	-0.677444495	5.309518136	1.98E-14	1.94E-13
RAB9B	-1.499150989	1.504571272	7.78E-11	5.62E-10
G0S2	3.361522572	1.97286371	4.41E-47	2.10E-45
ago-02	0.831756902	7.234470518	4.24E-13	3.71E-12
CHPF	0.9571034	6.677686758	1.12E-26	2.26E-25
SNX21	1.597727219	3.433216864	5.47E-29	1.22E-27
WFDC3	2.511949391	3.988651024	5.93E-77	6.75E-75
SDC4	2.003685025	8.474490313	8.01E-104	1.51E-101
SRSF6	-0.477387401	7.843430586	1.17E-12	9.88E-12
ZNFX1	0.875669578	6.71941253	7.15E-22	1.12E-20
PPP4R1L	0.815809062	4.339748395	3.22E-12	2.62E-11
PMEPA1	0.830207795	7.344838786	1.89E-24	3.41E-23
NAGK	0.836268194	5.314298624	3.18E-19	4.32E-18
PAIP2B	-1.062978238	4.944192387	9.02E-29	2.00E-27
BTN2A2	0.889592571	3.780743008	3.24E-13	2.86E-12
OARD1	-0.753731495	4.825229235	1.89E-12	1.57E-11
CDKN1A	2.039785557	6.812771697	1.88E-116	4.03E-114
DEK	-0.69952023	8.671733801	4.77E-23	7.97E-22
RUNX2	-0.788929712	7.769079619	3.37E-18	4.32E-17
LRRFIP1	0.708840966	7.926954269	9.44E-21	1.39E-19
MYRF	0.984669352	3.959381987	9.67E-16	1.05E-14
AHNAK	1.639761842	11.88126224	8.69E-47	4.11E-45
MT2A	1.055463129	6.955014372	5.57E-40	2.02E-38
EFNB2	1.389626953	5.095685025	1.87E-43	7.89E-42
IRF1	1.036166292	5.785863744	3.01E-31	7.61E-30
NT5C	0.760431746	4.395902661	8.20E-12	6.46E-11
PAX8	0.901918512	4.456561251	5.05E-17	6.01E-16
C3	4.978493194	4.576011563	4.15E-170	1.86E-167
SH2D3A	0.776984217	5.223472213	3.16E-12	2.57E-11
FOSB	1.48502751	4.226957722	3.67E-24	6.48E-23
RTN2	1.197551435	5.624355698	2.84E-42	1.14E-40
EML2	0.751563677	5.735715454	4.45E-16	4.92E-15
VASP	0.833449038	7.386977645	1.34E-24	2.42E-23
SDCBP2	2.531927611	1.227571811	6.27E-14	5.89E-13
RBCK1	0.902331586	7.369961796	4.99E-31	1.24E-29
TMX4	-1.175414371	5.860374729	1.57E-35	4.72E-34
MCM8	-1.070452134	5.997854189	1.86E-35	5.53E-34
DYNLRB1	0.679406842	6.832370762	1.24E-12	1.05E-11
MMP24-AS1	0.864956445	4.605857196	1.30E-15	1.40E-14
HECTD3	0.897392583	5.482886894	2.75E-24	4.89E-23
XRCC3	-0.996125276	4.413764256	9.60E-21	1.42E-19
LRFN3	0.912595051	4.079932541	3.11E-15	3.24E-14
CAPNS1	0.661232538	8.228281182	3.93E-18	5.02E-17
THRA	-0.662023593	5.339388629	2.66E-13	2.37E-12
CCR7	2.433158737	4.794306902	7.25E-107	1.40E-104
PRDX5	0.682097421	6.66666934	1.23E-13	1.13E-12
RRAS	1.655073573	4.373938642	5.32E-37	1.68E-35
SCAF1	0.510597164	6.381258748	1.75E-11	1.34E-10
ASL	1.200526216	4.356033751	1.02E-25	1.97E-24
SBDS	0.766900252	7.47132214	5.74E-15	5.86E-14
STAT5A	2.0095538	4.205657566	7.11E-54	4.23E-52
PLEKHG3	0.734953329	6.230758647	1.04E-12	8.87E-12
AIF1L	-1.183452236	6.386530702	8.13E-41	3.08E-39
MAP2K2	0.579861528	6.184248471	8.62E-11	6.19E-10
YEATS4	-0.760289203	4.737633475	6.42E-11	4.67E-10
KLF2	2.011460435	5.090114353	8.22E-65	6.94E-63
SYNGR3	2.634938752	2.924886384	8.94E-51	4.82E-49
TICAM1	1.393137798	4.418777955	3.89E-29	8.77E-28
TNFRSF19	-1.209386563	4.991108613	3.41E-37	1.08E-35
GNG11	0.953271639	3.75969758	8.95E-13	7.66E-12
PTPN12	0.601954821	8.275191042	7.15E-19	9.48E-18
POR	0.624638882	6.533054205	2.12E-16	2.41E-15
GNAI1	-1.264386611	5.003968983	4.36E-41	1.68E-39
ZFP36	1.741260727	5.300898448	1.78E-45	8.11E-44
RASL11B	-1.757870497	2.080804253	1.30E-16	1.51E-15
PAICS	-0.803752393	7.419322827	1.16E-29	2.68E-28
YWHAH	1.122960641	7.139007282	5.81E-49	2.93E-47
APOL2	0.925750462	4.822030854	2.42E-16	2.73E-15
RAC2	2.423753754	4.608492517	3.78E-90	5.83E-88
LIF	1.105406746	8.164989447	3.84E-19	5.19E-18
RIBC2	-2.018826033	1.086052782	4.71E-14	4.47E-13
DOCK4	-0.994950096	6.905002191	5.95E-33	1.59E-31
ATP6V1F	0.740702266	5.891461608	9.96E-14	9.17E-13
VGF	0.564251418	9.193235603	1.73E-11	1.33E-10
PODXL	-0.675421734	6.856042667	1.36E-17	1.67E-16
FLNC	2.643425666	5.334482019	6.79E-83	8.94E-81
SMO	-1.293351972	2.459761832	1.50E-14	1.48E-13
IRF5	1.002051192	4.830561805	2.29E-20	3.30E-19
GAD1	-0.976418055	6.05895998	1.46E-17	1.79E-16
TWSG1	-0.723571032	6.149433159	1.28E-16	1.48E-15
MYO5C	-0.737030445	6.586538926	2.44E-18	3.15E-17
DUT	-1.173758951	6.259419836	7.46E-34	2.08E-32
KCNC1	-1.489715315	1.700857276	3.11E-12	2.54E-11
E2F8	-1.188938161	3.610997799	9.39E-20	1.31E-18
PUS7L	-0.599377093	6.451068356	1.43E-12	1.20E-11
SLC44A2	0.795194532	5.29690419	1.32E-16	1.52E-15
KLK10	1.035991775	4.658811627	4.31E-22	6.82E-21
MIS18BP1	-0.947826798	6.037751485	2.22E-28	4.84E-27
TEP1	0.772081376	5.870180045	3.14E-13	2.78E-12
RHBDF2	0.984979903	6.525244694	3.66E-31	9.20E-30
FGF13	-1.124497312	3.046828091	3.66E-15	3.80E-14
LDLR	1.228323736	7.965389818	1.36E-67	1.23E-65
PVRL2	0.702880616	5.604916024	5.17E-12	4.13E-11
KIF1A	0.793448212	7.314344397	1.07E-25	2.05E-24
SNX9	1.11905864	8.40064845	2.13E-39	7.52E-38
MLLT4	0.556635085	7.706846157	9.47E-12	7.40E-11
ARPC1B	0.935419942	7.102611646	5.55E-33	1.49E-31
MAP1S	0.933576659	5.164291808	1.49E-23	2.56E-22
JUND	1.429264586	6.41154865	5.45E-42	2.17E-40
TRPM4	1.209791457	4.083834809	7.46E-19	9.87E-18
HELZ2	1.798918385	6.373104209	2.64E-79	3.15E-77
ADRM1	0.802695349	6.68472819	2.99E-26	5.89E-25
EXOSC2	-0.55544082	5.831731525	4.63E-11	3.41E-10
GMFG	-1.769000315	1.470195299	9.14E-14	8.45E-13
SESN2	1.9222368	5.953875234	1.23E-83	1.66E-81
THEMIS2	1.35864529	3.089803396	8.72E-20	1.22E-18
DNMT1	-0.796121349	7.169207471	2.71E-22	4.33E-21
HABP4	0.744920721	5.114551804	1.18E-14	1.17E-13
UBA1	0.49052	8.548413219	1.17E-14	1.16E-13
ULBP2	1.899086911	2.199133737	3.44E-21	5.17E-20
AKAP12	2.358236384	9.924229752	5.55E-170	2.41E-167
ACSS2	0.928179605	6.511936056	4.94E-30	1.17E-28
GINS2	-1.944607892	3.624617462	2.85E-43	1.20E-41
CAP1	0.897892975	8.030768823	1.24E-15	1.33E-14
TRAF3	0.661532534	7.001873956	7.86E-14	7.33E-13
PDLIM4	1.446368322	6.207578951	2.37E-47	1.15E-45
GFPT2	1.148483522	2.370193061	9.10E-12	7.13E-11
PSMC3IP	-0.892670985	4.304188491	1.31E-14	1.29E-13
VPS25	0.891880643	5.614596647	5.17E-15	5.31E-14
DIAPH1	0.498756397	8.552736591	9.76E-14	9.00E-13
ANO1	0.909785718	9.060191397	3.20E-45	1.45E-43
NINJ1	1.909590754	5.153427127	7.70E-60	5.58E-58
TOP2A	-0.713597066	9.529008795	4.37E-25	8.12E-24
GCH1	0.766208103	4.950716695	8.42E-14	7.83E-13
ZSWIM4	2.026483813	4.724928231	7.54E-67	6.68E-65
TRIM21	1.346838453	3.810850098	3.81E-22	6.04E-21
NUP210	-0.797689869	6.709805187	2.46E-15	2.59E-14
FIGNL1	-0.660008994	6.514166362	1.89E-12	1.57E-11
WBP2	1.167860314	7.277205934	5.76E-61	4.31E-59
H3F3B	0.530809124	9.261868431	4.61E-14	4.38E-13
TRIM47	1.517212102	6.169849584	5.30E-80	6.50E-78
KDM6B	1.350981201	6.291846047	9.28E-31	2.28E-29
REEP2	-1.100146761	3.514467894	1.04E-14	1.04E-13
VPS4A	0.71435284	4.764651079	1.54E-11	1.19E-10
SNAP25	-0.915100708	5.021647984	1.38E-17	1.70E-16
PCNA	-1.318955993	7.490977891	5.57E-39	1.91E-37
RIN2	1.790776198	3.585173962	9.41E-39	3.17E-37
NASP	-0.861635665	6.738333318	1.81E-29	4.16E-28
ZBED3	-0.837724669	3.983720236	8.41E-11	6.05E-10
ATP8A2	2.123701487	2.709897561	1.18E-26	2.37E-25
CDK8	-0.912144605	7.949836478	1.01E-28	2.24E-27
ALOX5AP	3.819616776	3.154139951	1.11E-74	1.21E-72
WASF3	-0.747595704	7.279464224	3.07E-23	5.18E-22
DCLK1	1.037848364	8.046058607	5.49E-29	1.22E-27
KL	-3.501950076	1.485524685	3.74E-39	1.30E-37
RFC3	-1.47161759	5.970755311	1.04E-59	7.42E-58
RNF128	1.621882188	3.511383746	1.52E-27	3.23E-26
SLC39A11	1.042342941	4.436637076	1.69E-21	2.60E-20
EPHB2	1.111916558	4.511357029	2.14E-24	3.84E-23
SLF1	-0.864498514	4.263966751	1.18E-12	9.99E-12
BTG1	1.23350049	5.617477142	9.11E-27	1.85E-25
LRRCC1	-1.101866814	2.81760359	2.21E-12	1.82E-11
AMPD3	0.918769467	5.749472537	3.75E-23	6.28E-22
MICAL2	1.294668444	7.684020035	2.11E-70	2.01E-68
TEX15	-1.148997441	3.822884691	1.12E-19	1.55E-18
TTC9	1.325956286	4.815160307	1.07E-34	3.10E-33
LOXL2	1.60992968	3.910397777	2.40E-39	8.40E-38
IRAK2	4.669895556	1.95947764	1.06E-63	8.55E-62
BHLHE40	1.469642404	7.548632539	2.40E-61	1.83E-59
PTPN22	-1.861254093	2.674051442	1.77E-28	3.87E-27
NOTCH2	0.700804966	7.949641889	5.85E-18	7.39E-17
ROCK2	-0.702652234	8.917419927	3.66E-16	4.07E-15
LPIN1	0.86762331	6.290932461	6.36E-25	1.17E-23
RBM17	-0.731919025	7.385587758	1.94E-25	3.65E-24
EMP1	1.770617559	9.298659295	1.64E-166	6.92E-164
LRP4	-1.002995468	3.912659409	2.03E-15	2.15E-14
DDB2	-0.742338914	5.144903144	1.40E-13	1.28E-12
SPOCD1	2.358906602	1.40737908	6.34E-19	8.45E-18
PHC2	0.474934443	7.695910016	7.74E-11	5.59E-10
HOOK1	-1.025211713	6.161883279	1.87E-33	5.12E-32
ZCCHC11	-0.788350523	6.042753052	1.19E-19	1.66E-18
FHOD3	-0.859847522	5.005081283	9.26E-19	1.22E-17
DAGLA	1.485103641	2.632969999	2.89E-17	3.49E-16
ADAMTS8	-1.567014365	3.6333019	1.33E-35	3.99E-34
ETS1	2.67128215	8.088987345	1.31E-248	3.77E-245
OSTF1	0.949146024	5.548696347	2.23E-18	2.88E-17
ANXA1	0.83003175	5.221353073	7.76E-15	7.83E-14
CTSL	0.87240806	5.465637458	5.34E-19	7.15E-18
TBX3	1.98780131	6.148931697	3.21E-126	8.07E-124
P2RX4	1.057240404	4.657205355	2.66E-21	4.03E-20
PNPLA8	0.673399712	5.64323676	8.68E-12	6.82E-11
SRPK2	-0.578592813	7.571883816	1.01E-14	1.01E-13
NT5E	4.235191769	6.366071532	0	0
ORC3	-0.941585029	5.238808298	8.78E-21	1.30E-19
