Symbol	logFC	logCPM	PValue	FDR
MAP2K6	-0.701934063	4.254562202	3.96E-08	3.33E-07
SLC9A3R1	0.681242797	6.035494488	8.83E-10	9.92E-09
TMEM104	0.888075162	4.401759425	2.04E-13	3.74E-12
TNFAIP1	0.653634531	5.645693619	1.82E-10	2.24E-09
CDR2L	1.216464343	4.636667995	1.17E-23	5.34E-22
KIAA1211	0.64575868	4.682222655	3.50E-08	2.95E-07
NFKB1	0.82070718	5.501899335	7.71E-14	1.49E-12
CPE	-1.017747947	3.725382241	6.49E-14	1.27E-12
SEPSECS	-0.539047083	5.553685882	1.37E-07	1.05E-06
TRIM2	-0.852713234	5.370655376	6.99E-16	1.68E-14
B3GAT1	-1.20183688	4.374572084	1.80E-24	8.83E-23
DTX4	-1.682703209	2.174552822	1.85E-15	4.28E-14
EHD1	1.071879743	6.418547142	7.66E-22	3.03E-20
ST3GAL4	0.869192037	4.311380882	2.96E-12	4.65E-11
CCDC86	0.761257648	6.23982426	1.89E-08	1.70E-07
TMEM109	0.581750865	6.149761189	6.69E-10	7.66E-09
FOLR1	-0.961216586	3.413010341	5.82E-10	6.73E-09
ARHGEF17	-1.142660369	3.270026066	1.92E-12	3.11E-11
CEP126	-0.843267343	3.264044067	4.74E-08	3.92E-07
EIF4G2	0.611069766	10.42704718	2.13E-13	3.89E-12
DDX6	-0.437461996	8.728524022	5.62E-08	4.58E-07
FBXO3	-0.661622412	5.65625747	9.12E-12	1.35E-10
ACCS	-1.104608973	5.61989582	4.60E-13	8.03E-12
AMBRA1	0.776292826	6.222216209	4.95E-18	1.47E-16
SLC35F2	0.49589838	7.078265483	2.73E-08	2.37E-07
C11orf21	-2.667103955	4.098494276	1.71E-80	8.63E-78
EXPH5	0.635339242	6.263120298	1.89E-08	1.70E-07
CORO1C	0.471107854	8.301422857	1.70E-07	1.28E-06
ASIC1	-0.719395153	5.328180607	4.55E-12	7.02E-11
CAPRIN2	-0.80371999	5.557734427	4.54E-09	4.53E-08
MVK	1.62348792	4.085880715	8.54E-27	4.92E-25
IL23A	1.580653369	5.489424219	9.51E-47	1.45E-44
TNS2	-1.050202306	3.322748166	1.05E-11	1.53E-10
ELK3	1.410094679	5.589560194	6.70E-37	6.73E-35
VPS29	-0.574341346	6.016930024	5.63E-10	6.53E-09
CREBL2	-0.585966739	6.389579722	1.70E-10	2.10E-09
CPSF6	-0.875022514	7.827929514	1.61E-24	8.03E-23
NOP2	0.489373612	7.327568393	1.16E-07	8.94E-07
GNB3	-1.10736796	2.484078876	1.48E-09	1.60E-08
C12orf57	-0.653710903	4.863716976	2.70E-08	2.35E-07
C2CD5	-0.52452488	8.064661969	1.90E-11	2.67E-10
FGFR1OP2	-0.579413415	7.102840618	1.28E-10	1.60E-09
TMEM14C	-0.549468138	5.218816513	1.79E-07	1.34E-06
NEDD9	-1.219480252	2.852306171	7.92E-12	1.18E-10
SASH1	-0.693384582	5.390710824	7.09E-11	9.20E-10
PPARD	1.323186279	4.929193313	4.74E-32	3.56E-30
MAPK14	-0.643154734	6.75568825	3.12E-14	6.34E-13
MDGA1	1.874888767	1.963410917	9.78E-11	1.25E-09
ICK	-0.64292019	7.487452678	5.25E-15	1.17E-13
FBXO9	-0.676336323	6.224900854	8.34E-13	1.41E-11
BACH2	1.827519433	1.961382229	9.65E-11	1.23E-09
MED23	-0.562779235	6.5979095	5.78E-09	5.68E-08
EYA4	-1.689644842	3.829304556	1.83E-33	1.49E-31
SLC16A10	-1.262044437	4.993457077	1.24E-30	8.78E-29
MDFI	0.766390571	3.61664446	1.50E-07	1.14E-06
SMOC2	-2.331800968	6.030834858	9.36E-131	1.25E-127
BYSL	0.664399147	5.044851726	4.87E-08	4.01E-07
PTK7	-0.918788847	7.920968972	5.51E-30	3.79E-28
COX7A2	-0.749409887	6.134718533	1.48E-13	2.78E-12
TMEM30A	-0.61348476	7.368562326	2.01E-12	3.23E-11
VEGFA	-0.80315746	7.204951824	5.73E-14	1.12E-12
HMGCS1	1.843960512	7.750595185	2.50E-96	2.15E-93
DAP	0.827431662	6.661308121	1.75E-13	3.23E-12
KIF20A	0.704877106	4.90826025	1.43E-09	1.56E-08
HBEGF	0.803538155	3.518973048	6.30E-08	5.09E-07
HMGCR	0.789338699	7.208053819	1.31E-21	5.12E-20
CLK4	-1.030176718	4.830768493	6.09E-09	5.96E-08
ARSB	0.851183107	4.457611665	6.12E-12	9.30E-11
RASGRF2	0.8270415	4.76450251	2.01E-11	2.82E-10
FAM172A	-1.085379281	2.247029827	9.10E-08	7.16E-07
TTC33	-0.626460217	4.676061521	3.10E-08	2.65E-07
HMGXB3	0.476634877	6.745760946	1.53E-08	1.40E-07
DBN1	0.576894185	7.191876988	4.36E-08	3.62E-07
AMOTL2	0.861627319	4.901796858	2.22E-12	3.54E-11
RBP1	1.010115968	7.525389273	1.75E-31	1.29E-29
SLC25A36	-0.911555863	7.406079604	1.69E-21	6.48E-20
BCHE	-1.534512775	2.695188225	1.79E-17	4.98E-16
PFKFB4	0.93944115	4.006770543	6.83E-12	1.03E-10
PRKAR2A	0.516011624	7.306698072	3.13E-08	2.68E-07
HYAL1	1.863597524	3.39897991	1.71E-17	4.77E-16
MAPKAPK3	0.612014824	6.188409272	1.09E-10	1.37E-09
EEF1B2	-0.857682782	6.123241112	1.01E-19	3.44E-18
CCL20	1.745299268	2.241868935	6.13E-16	1.49E-14
NCL	0.603554487	10.70188068	5.13E-09	5.09E-08
SLC35F5	-0.634936516	6.469164726	2.11E-11	2.94E-10
GPD2	-0.538469326	6.141457233	1.32E-09	1.44E-08
ACVR1	0.758976855	4.21700807	9.51E-09	8.99E-08
SPTBN1	0.906144424	9.513159251	2.43E-23	1.09E-21
RTN4	0.471644191	8.517945814	2.68E-08	2.33E-07
FN1	2.336802949	3.211842229	2.00E-31	1.47E-29
SF3B1	-0.441473959	8.757952386	2.24E-08	1.97E-07
FHL2	0.591751992	5.605463906	3.03E-08	2.61E-07
HDLBP	0.533809596	9.239350832	8.06E-08	6.38E-07
PPP1R7	0.665461002	5.882689553	4.08E-08	3.42E-07
PROC	-2.222614349	0.620795702	1.14E-08	1.06E-07
HPCAL1	0.807607178	6.617788976	2.26E-19	7.46E-18
QPCT	-0.856565874	5.136229628	6.77E-15	1.48E-13
SRSF7	-0.49783915	7.501646407	1.40E-08	1.28E-07
WIPF1	0.889671325	6.195692685	9.44E-19	2.96E-17
AAK1	1.073499657	6.32999126	6.05E-20	2.08E-18
TIA1	-0.924575434	7.015682214	3.20E-16	8.05E-15
DHCR24	0.688596157	7.513085692	5.21E-15	1.16E-13
RALGPS2	-0.711417796	5.372205929	5.96E-12	9.05E-11
TMEM59	-0.723344092	6.834542429	6.66E-18	1.95E-16
ERRFI1	0.633865076	7.385629689	4.38E-15	9.86E-14
RNF19B	0.914086187	4.092879675	1.75E-11	2.47E-10
IVNS1ABP	-0.585794095	6.983051351	2.73E-12	4.31E-11
MFN2	0.494581774	7.315444322	1.13E-08	1.05E-07
MIIP	0.786975498	4.069483078	2.49E-09	2.60E-08
NCF2	2.648620015	0.431287353	1.39E-07	1.06E-06
GADD45A	0.488856124	6.804272357	8.56E-08	6.76E-07
PLEKHM2	0.543566088	5.753583934	3.04E-08	2.61E-07
CD58	0.629505782	4.61806556	4.00E-08	3.37E-07
KIF21B	0.655914604	6.187744187	3.88E-11	5.19E-10
MAP7D1	0.585946468	6.447679225	9.27E-08	7.27E-07
LGALS8	-0.533584733	7.304501164	1.54E-11	2.19E-10
BMP8B	-1.029342176	3.621951639	2.65E-13	4.77E-12
MFAP2	-0.785247104	3.909061685	1.40E-07	1.07E-06
ECE1	0.582031465	7.250516472	2.63E-09	2.72E-08
CD46	-1.2867916	8.85786657	3.98E-45	5.83E-43
CDC20	1.000682057	5.382757924	1.22E-15	2.87E-14
PLPPR4	-1.665511232	0.86713196	1.86E-07	1.38E-06
RCOR3	-0.602362372	5.731090726	5.12E-09	5.08E-08
PROX1	-0.93008694	8.84364666	5.13E-27	2.99E-25
CENPF	0.879265166	8.013423949	4.80E-24	2.27E-22
CD3EAP	0.679627438	5.069719603	3.10E-11	4.20E-10
KIF14	0.721041688	5.242139522	3.43E-11	4.61E-10
NRP2	1.34591317	5.919713281	4.97E-41	5.87E-39
MYB	-1.165186257	5.016861719	1.19E-28	7.40E-27
RNF146	-0.541586472	5.585143837	1.55E-07	1.17E-06
FBXL5	-0.562373854	5.188003119	4.51E-08	3.74E-07
MED28	-0.630107965	6.977978367	2.06E-10	2.52E-09
PKD2	-0.761881359	5.333943661	3.49E-14	7.01E-13
UBN1	0.524197918	6.739862001	1.88E-09	2.01E-08
KLF12	-0.80791126	6.218197847	8.94E-17	2.35E-15
UCHL3	0.679790061	4.894759711	1.02E-07	7.95E-07
KLF9	1.839200924	3.178396732	1.21E-27	7.32E-26
NEK6	0.582969105	6.29390513	1.98E-07	1.47E-06
TMEM214	0.654737818	6.266507296	6.96E-11	9.03E-10
FAM98A	0.614769482	6.372978788	2.83E-10	3.42E-09
CRIPT	-0.660852377	4.16719697	6.91E-08	5.52E-07
CUTC	0.613520226	4.745344611	2.41E-08	2.11E-07
AVPI1	1.194708823	3.825265813	2.00E-15	4.59E-14
GOT1	0.968125786	5.826428536	1.78E-17	4.97E-16
HOXB5	-0.86486114	5.04691934	1.29E-09	1.42E-08
MRPS14	-0.584447892	5.217443657	2.24E-07	1.64E-06
ACAT2	1.522640345	5.42004053	4.76E-37	4.87E-35
KIAA1217	1.003097178	5.796286162	1.41E-22	5.87E-21
DNAJC15	-1.278669984	5.647166519	7.58E-32	5.64E-30
SMAD9	-1.56344805	1.766014405	3.78E-11	5.05E-10
TGFBI	-0.896369684	6.970166924	1.24E-14	2.65E-13
EGR1	0.924076424	7.108690051	2.55E-26	1.44E-24
UTP20	0.61787438	6.572363025	7.73E-11	9.95E-10
MTERF2	-1.024570813	3.708088772	9.03E-13	1.52E-11
CLU	1.378056916	2.325966857	9.77E-10	1.09E-08
LYPLA1	-0.567926237	6.540552465	3.15E-11	4.27E-10
TRIM25	0.506188329	7.71613816	2.35E-10	2.87E-09
TBX2	0.668843991	4.688572531	1.23E-08	1.14E-07
NCAPH	0.628432698	5.100996294	2.14E-07	1.58E-06
CEP89	0.626789824	4.825552498	1.33E-08	1.23E-07
ECHDC2	-1.29556173	4.089943894	1.08E-12	1.80E-11
DEPDC7	-1.434015528	6.043413427	4.18E-53	8.40E-51
ZMYM2	-0.540069928	7.527423361	5.81E-11	7.64E-10
POLM	0.811323352	5.732712868	9.69E-15	2.10E-13
PLAU	3.397288809	4.746921895	8.05E-100	7.37E-97
BICC1	-0.819190219	5.634609749	1.13E-17	3.21E-16
CIT	0.804696882	6.829325171	3.17E-17	8.66E-16
DDX54	0.708102999	6.771970717	1.92E-11	2.69E-10
ITPR2	-0.94336128	7.759257833	3.87E-26	2.17E-24
ADGRE5	0.550536891	7.143085751	1.98E-08	1.76E-07
OPTN	0.879723331	6.954140899	7.48E-14	1.45E-12
MMP19	1.773819212	2.857362724	2.98E-17	8.16E-16
PFDN5	-0.608281612	7.113095773	2.44E-12	3.86E-11
LRP1	-0.77162105	6.29268434	5.33E-14	1.05E-12
HOXC11	-1.239350258	2.799454543	7.25E-11	9.38E-10
SARDH	-0.793879796	3.746907837	7.57E-09	7.27E-08
HJURP	0.605951881	4.942248217	1.56E-08	1.42E-07
RAB9B	-1.714936794	1.211473736	2.52E-09	2.62E-08
FAM199X	-0.625556268	7.820468417	2.23E-15	5.10E-14
ACSL3	0.709443175	7.412832183	1.03E-12	1.73E-11
CHPF	0.822053795	6.659285056	4.65E-09	4.63E-08
FAM210B	-0.729056688	5.312712274	4.77E-12	7.35E-11
SDC4	1.305628091	7.065131178	1.28E-47	2.03E-45
SRSF6	-1.002392062	8.281684106	2.46E-29	1.62E-27
RAB22A	0.781156087	7.641704037	5.35E-20	1.85E-18
PPP4R1L	1.434005638	3.272880141	2.53E-11	3.48E-10
PMEPA1	0.74108222	6.722654483	1.40E-15	3.29E-14
DDX27	0.637453115	7.312068826	6.32E-13	1.09E-11
NEURL2	-1.355882297	2.243513661	6.97E-09	6.74E-08
ATP8A1	-1.212619899	3.042310938	1.55E-13	2.89E-12
SIRT5	-0.851223435	4.29069123	3.33E-13	5.91E-12
RRP36	0.625366296	5.306763417	4.73E-09	4.71E-08
HIST1H2BJ	1.884861298	1.327362647	2.65E-09	2.74E-08
KLHL31	-1.841093361	2.757636318	4.32E-24	2.05E-22
SOX4	0.940804597	9.235101902	4.88E-30	3.37E-28
RUNX2	1.330512669	2.296001837	5.42E-09	5.36E-08
LRRFIP1	0.612340482	7.885425199	1.62E-12	2.65E-11
RAB17	-0.884437275	5.442794504	2.28E-17	6.30E-16
AHNAK	1.88128845	9.604765231	5.93E-42	7.43E-40
MT2A	1.257222923	3.994414799	6.73E-17	1.79E-15
EFNB2	0.531543172	8.178478142	3.06E-09	3.13E-08
BMP4	-0.55988808	6.693852577	1.17E-09	1.29E-08
ARMC7	0.63496485	4.876322193	5.76E-09	5.66E-08
MIF4GD	0.766517807	4.925132533	5.59E-10	6.49E-09
PAX8	0.930575692	3.573979108	9.23E-10	1.03E-08
C3	4.658300859	3.37324245	3.31E-82	1.87E-79
OPA3	0.689079332	5.431518493	1.87E-11	2.64E-10
VASP	0.639371767	7.052879543	4.43E-09	4.43E-08
SDCBP2	1.6261409	3.495283691	5.10E-21	1.88E-19
DTD1	0.596852443	5.946703329	3.36E-08	2.86E-07
RBCK1	0.781773456	8.474409007	4.44E-20	1.55E-18
TMX4	-0.633157116	7.005567975	1.01E-13	1.92E-12
TMEM74B	-1.599393854	3.653633698	1.60E-26	9.15E-25
EIF2S2	0.515944788	7.498427212	2.88E-08	2.48E-07
CEP250	0.607792239	7.060660638	1.06E-10	1.34E-09
MCF2L	-0.516281957	6.836249196	1.78E-09	1.91E-08
F10	-1.787850679	4.221671197	2.51E-43	3.32E-41
CAPNS1	0.771336354	7.722679914	1.44E-07	1.10E-06
RRAS	1.506889572	2.546206603	9.38E-12	1.38E-10
SCAF1	0.558052964	6.304129487	3.55E-09	3.60E-08
ASL	0.77286434	3.577007407	1.04E-07	8.13E-07
WNK4	-1.1824324	3.064905986	2.83E-13	5.09E-12
NSRP1	0.866327494	5.958327998	1.11E-18	3.44E-17
L3HYPDH	-0.989114797	3.792597267	1.22E-09	1.34E-08
ZBTB1	-0.635932099	5.725768624	3.12E-11	4.23E-10
PLEKHG3	0.68149953	6.769088039	1.59E-11	2.26E-10
AIF1L	-0.80411221	4.554134216	1.94E-12	3.13E-11
MAP2K2	0.648566137	6.166269392	5.19E-10	6.05E-09
BCL11B	-1.418413518	1.600074023	6.32E-08	5.10E-07
FGFRL1	-1.380521151	8.155867367	1.17E-51	2.22E-49
KLF2	3.10182393	2.662322721	6.18E-42	7.67E-40
F2RL3	-0.913730979	3.07755453	1.42E-08	1.30E-07
SMARCA4	0.563085813	8.354361101	6.67E-12	1.01E-10
METTL25	-1.331269953	1.777255462	1.95E-08	1.74E-07
VIL1	-0.965853342	7.720498546	1.81E-23	8.15E-22
POR	0.706766981	5.720851834	1.93E-12	3.12E-11
GNAI1	-0.817685506	5.649381523	7.64E-18	2.22E-16
CASD1	-0.658985812	4.68317503	7.00E-08	5.59E-07
YWHAH	0.671659923	7.093868414	1.12E-09	1.24E-08
MGAT3	-2.108504981	2.960196509	2.36E-33	1.90E-31
CDC42EP1	1.08296361	6.070971099	1.49E-23	6.76E-22
BAIAP2L2	-0.623784078	5.192182002	2.42E-09	2.54E-08
RAC2	1.349931151	2.457596778	4.07E-08	3.41E-07
LIF	1.214272235	4.582202137	2.48E-20	8.75E-19
KRT17	3.899238863	1.640272028	3.88E-23	1.70E-21
SPECC1	0.581581042	5.86666656	4.14E-08	3.46E-07
DNAJB9	-0.639605507	4.797527438	4.38E-09	4.38E-08
FLNC	3.440251657	3.992735635	5.50E-69	1.97E-66
PDE11A	-1.147345462	2.714496949	2.86E-09	2.93E-08
GAD1	-0.762421691	5.428024228	2.48E-09	2.59E-08
ORMDL1	-0.600398085	6.187032324	1.45E-10	1.80E-09
TWSG1	-0.629774727	4.631689896	1.73E-08	1.56E-07
ARHGAP22	-1.185427017	2.18236511	1.97E-09	2.10E-08
CGNL1	-1.224708813	6.22707794	2.82E-35	2.50E-33
DLL4	-1.179231715	4.033774381	4.00E-20	1.40E-18
ALDH1A2	0.986303588	3.879939111	5.86E-12	8.93E-11
DUT	-0.699978725	5.767262073	4.29E-13	7.51E-12
ARPP19	-0.671044561	7.913409619	5.12E-17	1.38E-15
CALML4	-0.729387367	4.481544523	2.83E-09	2.91E-08
PALLD	0.752523977	5.213684479	2.96E-12	4.65E-11
SPCS3	-0.472292421	8.20460885	2.60E-10	3.15E-09
PUS7L	-0.532326002	6.994120141	6.99E-08	5.59E-07
RHBDF2	0.634863094	6.76748014	3.41E-12	5.32E-11
MAP7D3	0.93025634	5.580967986	4.62E-16	1.13E-14
SGOL1	0.723103163	4.052488704	4.16E-08	3.48E-07
KLF16	0.653945536	5.396829788	5.39E-10	6.27E-09
DOHH	1.001896783	3.285881277	1.01E-10	1.29E-09
SHC2	-2.532144851	0.916966654	1.49E-13	2.79E-12
PHF10	-0.567294303	6.945394175	6.98E-12	1.05E-10
SAT1	-0.755050678	8.316405988	7.98E-14	1.54E-12
LDLR	2.155516015	8.086563803	2.84E-126	3.47E-123
TOMM40	0.50153402	5.97870333	6.19E-08	5.01E-07
KIF1A	1.115349469	5.74114265	3.01E-16	7.58E-15
SLC27A1	-0.760268335	3.528721768	1.07E-07	8.34E-07
COLGALT1	0.68890789	6.672369828	5.80E-15	1.28E-13
PGLS	0.779451535	5.585005797	1.10E-09	1.21E-08
SNX9	0.46427653	7.76468716	1.44E-08	1.32E-07
MLLT1	0.468994175	6.32432063	1.71E-07	1.29E-06
ARPC1B	1.069070285	5.806070615	1.20E-28	7.40E-27
MAP1S	0.611796394	5.004954223	1.48E-07	1.13E-06
GDF15	0.759422458	7.48558671	3.46E-16	8.67E-15
KIAA1683	1.127560268	2.444051416	2.56E-08	2.23E-07
JUND	1.006284749	6.887736883	3.59E-22	1.46E-20
HELZ2	1.08131408	5.722572507	5.09E-23	2.21E-21
SAMD10	-1.015385183	3.682630613	3.92E-13	6.92E-12
CYP2E1	-1.013527012	2.550434913	1.81E-08	1.63E-07
PNPLA7	-1.048181071	3.269769462	1.80E-11	2.54E-10
PAK4	0.645574924	5.756645643	3.00E-08	2.58E-07
ADRM1	0.780570358	6.257835177	2.48E-08	2.17E-07
FIBCD1	0.676594229	7.150593598	4.02E-12	6.23E-11
SESN2	1.4206308	6.044985283	6.57E-49	1.12E-46
HABP4	0.840265671	4.710714725	1.13E-13	2.15E-12
AKAP12	3.365006432	11.10853366	1.33E-254	1.95E-250
SYNE1	1.166186626	3.75512704	2.27E-09	2.39E-08
RBM39	-0.835227616	8.995319542	2.30E-13	4.19E-12
GGT7	-0.869265546	5.468326872	2.44E-12	3.87E-11
ZNF141	-1.555394187	3.381631237	9.17E-23	3.89E-21
CAP1	0.532308185	7.510683281	6.68E-08	5.38E-07
PPT1	-0.625890688	6.819727013	2.49E-09	2.60E-08
SH3BP5	0.826592434	4.650794127	2.97E-11	4.05E-10
RPL27	-0.612363063	8.474202097	1.40E-13	2.64E-12
ACLY	0.547603198	8.315696284	4.17E-09	4.18E-08
VPS25	0.62592996	5.72361451	8.86E-08	6.98E-07
DIAPH1	0.670400412	7.998897136	9.04E-15	1.96E-13
ANO1	2.690329809	7.299263063	1.28E-148	3.14E-145
MAP1B	0.835190867	9.437944115	4.70E-22	1.88E-20
TNS4	0.715380683	6.883699355	2.34E-11	3.23E-10
TOP2A	0.54790167	8.776852798	2.08E-09	2.20E-08
RARA	0.596147279	5.024742434	1.41E-07	1.08E-06
ABHD12B	-0.773907588	4.899824999	1.56E-13	2.90E-12
TRIM5	1.30277172	3.989677963	2.78E-21	1.05E-19
PRKAA1	-0.633283672	7.197421414	1.12E-14	2.40E-13
RAP1GAP2	0.685798432	7.109236771	1.91E-15	4.40E-14
PNISR	-0.700009883	6.926953408	2.20E-11	3.07E-10
FIGNL1	-0.5824934	5.846123534	1.39E-08	1.28E-07
ITGB4	0.84379962	8.959591323	4.20E-23	1.83E-21
WBP2	0.779272819	6.945772406	1.55E-15	3.62E-14
ZRANB2	-0.768444226	7.993812956	8.47E-19	2.67E-17
DLG4	-1.214407716	4.856711077	1.68E-23	7.59E-22
ANKEF1	-0.700432805	4.805918633	2.09E-08	1.86E-07
PCED1A	-0.723948189	5.58268622	9.95E-12	1.46E-10
PCNA	-0.560467225	6.992295859	1.28E-09	1.41E-08
RIN2	0.839718331	5.57872341	1.66E-13	3.07E-12
KIAA0907	-0.650530743	7.260960815	1.42E-08	1.30E-07
DCAF8	-0.678985629	6.353081971	4.49E-08	3.73E-07
LPIN3	-0.809665915	4.234666935	1.82E-10	2.23E-09
USPL1	-0.498894452	5.573281232	1.47E-07	1.12E-06
CDK8	-0.565996661	6.25614127	6.16E-10	7.11E-09
WASF3	-0.610644303	5.123386858	6.76E-09	6.55E-08
CHRM3	-0.784970141	3.837903168	1.44E-08	1.32E-07
PEMT	0.713989645	4.193691783	1.71E-07	1.28E-06
TPT1	-0.683540358	10.85563211	3.03E-11	4.11E-10
SLC39A11	0.65036824	4.320047163	1.52E-07	1.15E-06
HSPBP1	0.759066941	5.066255234	2.05E-09	2.17E-08
CNDP2	0.745942826	5.855331218	4.07E-13	7.16E-12
ZNF767P	-0.902882958	5.234159113	1.63E-08	1.48E-07
ATP13A3	-0.479286633	8.635660352	1.72E-08	1.56E-07
AMPD3	0.897997404	5.519730118	1.91E-14	4.00E-13
MICAL2	0.725282084	5.888724329	2.30E-13	4.19E-12
C14orf1	0.76266887	5.01901067	9.57E-11	1.22E-09
C14orf159	-0.692745191	4.366162351	2.29E-08	2.01E-07
CCNB1	0.619443846	6.549199976	9.54E-08	7.47E-07
IRAK2	1.041656467	4.910853095	1.51E-19	5.04E-18
CAMK1	-0.882423753	3.28672605	1.05E-08	9.88E-08
BHLHE40	1.028633046	7.376361339	1.05E-28	6.62E-27
PTPN22	-1.10363177	3.5063373	2.49E-14	5.14E-13
NOTCH2	1.374197929	4.162303712	1.73E-21	6.60E-20
LPIN1	0.607338074	5.03565182	1.67E-07	1.26E-06
NAV1	1.076971373	7.40718039	2.73E-26	1.54E-24
RPS15A	-0.505535164	6.980023384	1.53E-09	1.66E-08
EMP1	4.111637081	6.758362607	1.68E-236	1.23E-232
SOX5	-1.907272292	3.206322316	1.04E-09	1.16E-08
PHC2	0.751558389	7.165839522	6.56E-18	1.92E-16
CDCA8	0.868777264	4.97958818	9.33E-14	1.79E-12
HOOK1	-0.757417012	6.604753377	2.88E-19	9.42E-18
DSC2	-2.427025189	1.527734818	3.30E-13	5.86E-12
FADS2	1.068609912	4.443307655	7.08E-13	1.20E-11
ARGLU1	-1.345814634	8.864678255	1.17E-17	3.32E-16
ETS1	2.51726063	7.044413447	3.26E-138	5.97E-135
TMED7	-0.64281104	7.016933359	6.28E-14	1.23E-12
OSTF1	0.735105733	4.544731225	1.73E-08	1.56E-07
RFK	-0.900917671	5.381184603	2.41E-19	7.94E-18
ANXA1	2.422497431	3.580890042	1.90E-44	2.65E-42
ADAM19	1.203028909	6.123626018	2.15E-36	2.10E-34
CCNJL	0.942375622	3.929493193	1.84E-11	2.60E-10
TAOK3	0.584080236	4.776099872	1.95E-07	1.44E-06
CCDC64	0.564022871	4.794733524	1.56E-07	1.17E-06
CCDC146	-1.148577955	2.66679189	4.29E-09	4.30E-08
TES	0.549730378	7.170259284	3.46E-10	4.12E-09
PRRG4	-2.891748975	0.832807625	1.73E-12	2.82E-11
GLS2	-0.704844263	4.99272722	1.20E-11	1.73E-10
B4GALNT1	1.06568215	4.472058631	2.46E-17	6.79E-16
KRT7	2.266620931	4.764381328	8.43E-63	2.42E-60
SLC26A10	-1.283697581	2.154181126	2.27E-09	2.39E-08
EGR4	1.553855878	1.263499637	6.16E-08	4.99E-07
DYSF	3.732292876	1.033058292	2.04E-11	2.85E-10
SLC9A5	-0.885542966	3.110971544	1.05E-08	9.86E-08
USP37	-0.52143076	5.194444522	2.10E-07	1.55E-06
DNAJB2	0.653295531	5.031678003	7.13E-09	6.88E-08
GCC2	-0.488826044	7.539870394	1.36E-08	1.25E-07
MRPS9	0.614134916	5.198988027	1.68E-07	1.27E-06
ARHGEF4	1.420889314	6.582513825	7.77E-42	9.56E-40
ALDH1L2	-0.653963369	4.169689945	7.52E-08	5.97E-07
FLNB	1.384834181	9.737888967	8.51E-54	1.78E-51
NEK3	-0.779769019	4.016932384	3.93E-09	3.95E-08
THSD1	1.321588052	3.228231087	6.01E-14	1.18E-12
RCBTB1	-0.563354324	6.39210606	4.02E-08	3.38E-07
SCEL	4.586466819	3.559943469	1.52E-65	5.17E-63
SPRY2	-0.764320694	5.927362167	7.49E-16	1.79E-14
RCBTB2	-1.3592298	1.822823236	3.28E-08	2.79E-07
LCP1	0.826781065	9.398840813	6.62E-16	1.60E-14
SETDB2	-0.577333104	6.059107133	7.64E-10	8.65E-09
CHST12	-0.874743877	4.537999892	1.61E-13	3.00E-12
NUPL2	-0.968616235	5.861076726	1.50E-13	2.81E-12
LIMD2	1.005177011	3.147319781	2.29E-08	2.01E-07
GALNT5	0.675961173	6.954697885	4.46E-13	7.81E-12
DNAJC1	0.937969035	4.895486301	3.11E-17	8.51E-16
LRRC8A	1.15758667	7.290382765	5.53E-37	5.59E-35
ODF2	0.566786755	5.878632262	5.67E-09	5.58E-08
RALGPS1	-1.004899805	3.346411646	1.03E-11	1.51E-10
FAM129B	0.829224729	7.310519872	3.81E-18	1.14E-16
DPM2	0.662069994	5.329024505	1.19E-09	1.31E-08
ANP32B	0.575307229	8.066149521	2.05E-07	1.51E-06
RANBP6	-0.725671317	5.824532836	5.87E-09	5.76E-08
IL11RA	-1.477972238	3.715252163	7.16E-27	4.14E-25
TLN1	0.685109381	8.246882007	5.90E-13	1.02E-11
TMEM63B	0.602243294	4.934821631	7.48E-08	5.95E-07
TUBB2A	1.083795064	3.523087666	2.67E-08	2.32E-07
HMGA1	1.570071853	10.15279599	2.59E-39	2.79E-37
FAM8A1	-0.517138577	6.181241505	1.18E-07	9.09E-07
TTC29	2.645084356	0.955710329	5.91E-09	5.79E-08
MYO7A	-1.705903221	3.094201772	7.46E-25	3.85E-23
CREBZF	-1.118319683	7.596406274	1.03E-14	2.22E-13
TTPA	-1.323520317	3.428170008	1.37E-19	4.60E-18
GGH	-0.6314013	7.440796039	2.45E-14	5.07E-13
SDCBP	0.694033302	6.315155973	5.06E-08	4.16E-07
SORL1	-0.951549768	8.852962401	6.54E-28	3.98E-26
FXYD6	-0.716933653	4.513119285	1.32E-09	1.44E-08
CTDSPL2	-0.647854283	6.090598708	3.63E-12	5.64E-11
ITPKA	1.720830546	2.847164938	1.23E-18	3.81E-17
UACA	1.201417773	5.794797765	1.15E-34	9.92E-33
STRA6	-1.081953767	5.701016116	1.00E-28	6.41E-27
TTLL7	-0.666928874	4.872637967	1.21E-09	1.33E-08
ARHGAP29	0.574918133	5.691513664	5.66E-09	5.58E-08
SLC44A5	-1.10335095	4.354191653	2.12E-16	5.43E-15
EPT1	-0.420112036	7.504778294	2.19E-07	1.61E-06
KHK	-1.167905077	3.121644253	3.24E-12	5.06E-11
MYOF	1.156090815	8.513335046	9.49E-40	1.05E-37
TACC2	0.5904009	5.507896305	5.54E-08	4.52E-07
DUSP5	1.490335835	5.427553668	4.51E-20	1.57E-18
CEP55	0.668970224	5.634237738	6.00E-11	7.88E-10
KIF20B	0.585359471	6.893677018	3.00E-11	4.09E-10
